trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
43,9b,NA,0.07272237771818076,9,metabolism_per_area_mm2_measurement
44,6,NA,0.916889558730844,9,metabolism_per_area_mm2_measurement
45,6,NA,0.7436356995708461,9,metabolism_per_area_mm2_measurement
46,1,NA,1.1743567827960486,9,metabolism_per_area_mm2_measurement
47,9b,NA,0.09899451751120085,9,metabolism_per_area_mm2_measurement
48,10,NA,0.245190507425151,9,metabolism_per_area_mm2_measurement
49,7,NA,0.10877956346354689,9,metabolism_per_area_mm2_measurement
5,3,NA,0.16979591293844526,9,metabolism_per_area_mm2_measurement
50,1,NA,0.3700824792831282,9,metabolism_per_area_mm2_measurement
51,8,NA,0.3514929426892207,9,metabolism_per_area_mm2_measurement
52,3,NA,0.2498524118662304,9,metabolism_per_area_mm2_measurement
53,9,NA,0.17513819215809584,9,metabolism_per_area_mm2_measurement
54,5,NA,0.4293966655884165,9,metabolism_per_area_mm2_measurement
55,9b,NA,0.11109504347395915,9,metabolism_per_area_mm2_measurement
56,9b,NA,0.43969106532088786,9,metabolism_per_area_mm2_measurement
57,6,NA,0.3302092965996866,9,metabolism_per_area_mm2_measurement
58,1,NA,0.837656011083768,9,metabolism_per_area_mm2_measurement
59,5,NA,0.3737208628629582,9,metabolism_per_area_mm2_measurement
6,9,NA,0.595923171981396,9,metabolism_per_area_mm2_measurement
60,10,NA,0.31493194964602816,9,metabolism_per_area_mm2_measurement
61,7,NA,0.27582454953502894,9,metabolism_per_area_mm2_measurement
62,1,NA,0.1560083430801661,9,metabolism_per_area_mm2_measurement
63,8,NA,0.42844886800042187,9,metabolism_per_area_mm2_measurement
64,3,NA,0.18192283111989185,9,metabolism_per_area_mm2_measurement
65,9,NA,0.3704124719371019,9,metabolism_per_area_mm2_measurement
66,5,NA,0.08550470243494762,9,metabolism_per_area_mm2_measurement
67,5,NA,0.5473810762640237,9,metabolism_per_area_mm2_measurement
68,9b,NA,0.1995868233918633,9,metabolism_per_area_mm2_measurement
69,6,NA,0.3654818024625261,9,metabolism_per_area_mm2_measurement
7,5,NA,0.13356838754242004,9,metabolism_per_area_mm2_measurement
70,7,NA,0.542433227415435,9,metabolism_per_area_mm2_measurement
71,5,NA,0.4452979796745336,9,metabolism_per_area_mm2_measurement
72,10,NA,0.18251010002446688,9,metabolism_per_area_mm2_measurement
73,7,NA,0.23393080398486812,9,metabolism_per_area_mm2_measurement
74,1,NA,0.4032253384783026,9,metabolism_per_area_mm2_measurement
75,8,NA,0.4021911817698946,9,metabolism_per_area_mm2_measurement
76,3,NA,0.6595684083827461,9,metabolism_per_area_mm2_measurement
77,9,NA,0.3907183317885124,9,metabolism_per_area_mm2_measurement
78,9,NA,0.48798101816635664,9,metabolism_per_area_mm2_measurement
79,5,NA,0.6532077894038203,9,metabolism_per_area_mm2_measurement
8,9b,NA,0.1280752242654121,9,metabolism_per_area_mm2_measurement
80,9b,NA,0.059910485659986135,9,metabolism_per_area_mm2_measurement
81,6,NA,0.07057058701267524,9,metabolism_per_area_mm2_measurement
82,7,NA,0.815881238306755,9,metabolism_per_area_mm2_measurement
83,9,NA,0.06478930509617085,9,metabolism_per_area_mm2_measurement
84,10,NA,0.19112247012447486,9,metabolism_per_area_mm2_measurement
85,7,NA,0.17234329137893858,9,metabolism_per_area_mm2_measurement
86,1,NA,0.5724078957280226,9,metabolism_per_area_mm2_measurement
87,8,NA,0.1749294788800696,9,metabolism_per_area_mm2_measurement
88,3,NA,0.06802806209192262,9,metabolism_per_area_mm2_measurement
89,3,NA,0.13753110778815253,9,metabolism_per_area_mm2_measurement
9,6,NA,0.44894397527471547,9,metabolism_per_area_mm2_measurement
90,9,NA,0.1908337932619925,9,metabolism_per_area_mm2_measurement
91,5,NA,0.08400058781004514,9,metabolism_per_area_mm2_measurement
92,9b,NA,0.1942491931259058,9,metabolism_per_area_mm2_measurement
93,6,NA,0.4779507540886091,9,metabolism_per_area_mm2_measurement
94,6,NA,0.13761979394768084,9,metabolism_per_area_mm2_measurement
95,9,NA,0.4909273394996208,9,metabolism_per_area_mm2_measurement
96,10,NA,0.06995894506236923,9,metabolism_per_area_mm2_measurement
97,7,NA,0.12547479119882715,9,metabolism_per_area_mm2_measurement
98,1,NA,0.2422241476011643,9,metabolism_per_area_mm2_measurement
99,8,NA,0.22420107451080448,9,metabolism_per_area_mm2_measurement
