row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,trace_id,value_t0,fold_change,mean_blank_rfu,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
B,4,B4,591,t,0.75,FALSE,FALSE,NA,NA,t-b04,heat_mech_no-water,NA,NA,NA,104.5,t-b04,252,2.3452380952380953,NA,0,2.3452380952380953,0.022442469810890864
C,1,C1,240,t,0.75,FALSE,FALSE,NA,NA,t-c01,heat_mech_no-water,NA,NA,NA,128.2,t-c01,259,0.9266409266409267,NA,0,0.9266409266409267,0.0072280883513332825
C,2,C2,258,t,0.75,FALSE,FALSE,NA,NA,t-c02,heat_mech_no-water,NA,NA,NA,168,t-c02,266,0.9699248120300752,NA,0,0.9699248120300752,0.005773361976369495
C,3,C3,292,t,0.75,FALSE,FALSE,NA,NA,t-c03,heat_mech_no-water,NA,NA,NA,181.4,t-c03,273,1.0695970695970696,NA,0,1.0695970695970696,0.0058963454773818605
C,4,C4,763,t,0.75,FALSE,FALSE,NA,NA,t-c04,heat_mech_no-water,NA,NA,NA,73.2,t-c04,274,2.7846715328467155,NA,0,2.7846715328467155,0.03804196083123928
A,1,A1,226,t,1,FALSE,FALSE,NA,NA,t-a01,heat_mech_no-water,NA,NA,NA,66.7,t-a01,245,0.9224489795918367,NA,0,0.9224489795918367,0.013829819783985557
A,2,A2,261,t,1,FALSE,FALSE,NA,NA,t-a02,heat_mech_no-water,NA,NA,NA,159.7,t-a02,273,0.9560439560439561,NA,0,0.9560439560439561,0.00598649941167161
A,3,A3,280,t,1,FALSE,FALSE,NA,NA,t-a03,heat_mech_no-water,NA,NA,NA,165.2,t-a03,286,0.9790209790209791,NA,0,0.9790209790209791,0.0059262771127177915
A,4,A4,671,t,1,FALSE,FALSE,NA,NA,t-a04,heat_mech_no-water,NA,NA,NA,135.1,t-a04,262,2.5610687022900764,NA,0,2.5610687022900764,0.018956837174611964
B,1,B1,237,t,1,FALSE,FALSE,NA,NA,t-b01,heat_mech_no-water,NA,NA,NA,97.6,t-b01,251,0.9442231075697212,NA,0,0.9442231075697212,0.00967441708575534
B,2,B2,283,t,1,FALSE,FALSE,NA,NA,t-b02,heat_mech_no-water,NA,NA,NA,134.1,t-b02,287,0.9860627177700348,NA,0,0.9860627177700348,0.007353189543400708
B,3,B3,250,t,1,FALSE,FALSE,NA,NA,t-b03,heat_mech_no-water,NA,NA,NA,100.3,t-b03,256,0.9765625,NA,0,0.9765625,0.009736415752741775
B,4,B4,653,t,1,FALSE,FALSE,NA,NA,t-b04,heat_mech_no-water,NA,NA,NA,104.5,t-b04,252,2.5912698412698414,NA,0,2.5912698412698414,0.024796840586314272
C,1,C1,239,t,1,FALSE,FALSE,NA,NA,t-c01,heat_mech_no-water,NA,NA,NA,128.2,t-c01,259,0.9227799227799228,NA,0,0.9227799227799228,0.0071979713165360604
C,2,C2,257,t,1,FALSE,FALSE,NA,NA,t-c02,heat_mech_no-water,NA,NA,NA,168,t-c02,266,0.9661654135338346,NA,0,0.9661654135338346,0.005750984604368063
C,3,C3,331,t,1,FALSE,FALSE,NA,NA,t-c03,heat_mech_no-water,NA,NA,NA,181.4,t-c03,273,1.2124542124542124,NA,0,1.2124542124542124,0.006683871071963684
C,4,C4,945,t,1,FALSE,FALSE,NA,NA,t-c04,heat_mech_no-water,NA,NA,NA,73.2,t-c04,274,3.448905109489051,NA,0,3.448905109489051,0.04711619002034222
A,1,A1,254,t,18.75,FALSE,FALSE,NA,NA,t-a01,heat_mech_no-water,NA,NA,NA,66.7,t-a01,245,1.036734693877551,NA,0,1.036734693877551,0.015543248783771378
A,2,A2,477,t,18.75,FALSE,FALSE,NA,NA,t-a02,heat_mech_no-water,NA,NA,NA,159.7,t-a02,273,1.7472527472527473,NA,0,1.7472527472527473,0.010940843752365356
A,3,A3,377,t,18.75,FALSE,FALSE,NA,NA,t-a03,heat_mech_no-water,NA,NA,NA,165.2,t-a03,286,1.3181818181818181,NA,0,1.3181818181818181,0.007979308826766455
A,4,A4,4555,t,18.75,FALSE,FALSE,NA,NA,t-a04,heat_mech_no-water,NA,NA,NA,135.1,t-a04,262,17.385496183206108,NA,0,17.385496183206108,0.1286861301495641
B,1,B1,271,t,18.75,FALSE,FALSE,NA,NA,t-b01,heat_mech_no-water,NA,NA,NA,97.6,t-b01,251,1.0796812749003983,NA,0,1.0796812749003983,0.011062308144471296
B,2,B2,345,t,18.75,FALSE,FALSE,NA,NA,t-b02,heat_mech_no-water,NA,NA,NA,134.1,t-b02,287,1.2020905923344947,NA,0,1.2020905923344947,0.008964135662449624
B,3,B3,339,t,18.75,FALSE,FALSE,NA,NA,t-b03,heat_mech_no-water,NA,NA,NA,100.3,t-b03,256,1.32421875,NA,0,1.32421875,0.013202579760717847
B,4,B4,4797,t,18.75,FALSE,FALSE,NA,NA,t-b04,heat_mech_no-water,NA,NA,NA,104.5,t-b04,252,19.035714285714285,NA,0,19.035714285714285,0.18215994531784005
C,1,C1,286,t,18.75,FALSE,FALSE,NA,NA,t-c01,heat_mech_no-water,NA,NA,NA,128.2,t-c01,259,1.1042471042471043,NA,0,1.1042471042471043,0.008613471952005495
C,2,C2,381,t,18.75,FALSE,FALSE,NA,NA,t-c02,heat_mech_no-water,NA,NA,NA,168,t-c02,266,1.4323308270676691,NA,0,1.4323308270676691,0.00852577873254565
C,3,C3,2850,t,18.75,FALSE,FALSE,NA,NA,t-c03,heat_mech_no-water,NA,NA,NA,181.4,t-c03,273,10.43956043956044,NA,0,10.43956043956044,0.057549947296364055
C,4,C4,6234,t,18.75,FALSE,FALSE,NA,NA,t-c04,heat_mech_no-water,NA,NA,NA,73.2,t-c04,274,22.751824817518248,NA,0,22.751824817518248,0.3108172789278449
A,1,A1,226,t,2,FALSE,FALSE,NA,NA,t-a01,heat_mech_no-water,NA,NA,NA,66.7,t-a01,245,0.9224489795918367,NA,0,0.9224489795918367,0.013829819783985557
A,2,A2,267,t,2,FALSE,FALSE,NA,NA,t-a02,heat_mech_no-water,NA,NA,NA,159.7,t-a02,273,0.978021978021978,NA,0,0.978021978021978,0.006124120087801992
A,3,A3,294,t,2,FALSE,FALSE,NA,NA,t-a03,heat_mech_no-water,NA,NA,NA,165.2,t-a03,286,1.027972027972028,NA,0,1.027972027972028,0.00622259096835368
A,4,A4,1131,t,2,FALSE,FALSE,NA,NA,t-a04,heat_mech_no-water,NA,NA,NA,135.1,t-a04,262,4.316793893129771,NA,0,4.316793893129771,0.031952582480605264
B,1,B1,237,t,2,FALSE,FALSE,NA,NA,t-b01,heat_mech_no-water,NA,NA,NA,97.6,t-b01,251,0.9442231075697212,NA,0,0.9442231075697212,0.00967441708575534
B,2,B2,288,t,2,FALSE,FALSE,NA,NA,t-b02,heat_mech_no-water,NA,NA,NA,134.1,t-b02,287,1.0034843205574913,NA,0,1.0034843205574913,0.007483104553001427
B,3,B3,259,t,2,FALSE,FALSE,NA,NA,t-b03,heat_mech_no-water,NA,NA,NA,100.3,t-b03,256,1.01171875,NA,0,1.01171875,0.010086926719840478
B,4,B4,1066,t,2,FALSE,FALSE,NA,NA,t-b04,heat_mech_no-water,NA,NA,NA,104.5,t-b04,252,4.23015873015873,NA,0,4.23015873015873,0.0404799878484089
C,1,C1,239,t,2,FALSE,FALSE,NA,NA,t-c01,heat_mech_no-water,NA,NA,NA,128.2,t-c01,259,0.9227799227799228,NA,0,0.9227799227799228,0.0071979713165360604
C,2,C2,259,t,2,FALSE,FALSE,NA,NA,t-c02,heat_mech_no-water,NA,NA,NA,168,t-c02,266,0.9736842105263158,NA,0,0.9736842105263158,0.005795739348370928
C,3,C3,993,t,2,FALSE,FALSE,NA,NA,t-c03,heat_mech_no-water,NA,NA,NA,181.4,t-c03,273,3.6373626373626373,NA,0,3.6373626373626373,0.020051613215891054
C,4,C4,1437,t,2,FALSE,FALSE,NA,NA,t-c04,heat_mech_no-water,NA,NA,NA,73.2,t-c04,274,5.244525547445256,NA,0,5.244525547445256,0.07164652387220294
A,1,A1,252,u,0,FALSE,FALSE,NA,NA,u-a01,heat_mech_with_water,NA,NA,NA,77.3,u-a01,252,1,NA,0,1,0.0129366106080207
A,2,A2,285,u,0,FALSE,FALSE,NA,NA,u-a02,heat_mech_with_water,NA,NA,NA,176.4,u-a02,285,1,NA,0,1,0.005668934240362812
A,3,A3,256,u,0,FALSE,FALSE,NA,NA,u-a03,heat_mech_with_water,NA,NA,NA,132.6,u-a03,256,1,NA,0,1,0.007541478129713424
A,4,A4,295,u,0,FALSE,FALSE,NA,NA,u-a04,heat_mech_with_water,NA,NA,NA,215.9,u-a04,295,1,NA,0,1,0.004631773969430292
B,1,B1,294,u,0,FALSE,FALSE,NA,NA,u-b01,heat_mech_with_water,NA,NA,NA,125.6,u-b01,294,1,NA,0,1,0.007961783439490446
B,2,B2,279,u,0,FALSE,FALSE,NA,NA,u-b02,heat_mech_with_water,NA,NA,NA,169.8,u-b02,279,1,NA,0,1,0.005889281507656065
B,3,B3,274,u,0,FALSE,FALSE,NA,NA,u-b03,heat_mech_with_water,NA,NA,NA,114.4,u-b03,274,1,NA,0,1,0.00874125874125874
B,4,B4,263,u,0,FALSE,FALSE,NA,NA,u-b04,heat_mech_with_water,NA,NA,NA,85.4,u-b04,263,1,NA,0,1,0.011709601873536299
C,1,C1,275,u,0,FALSE,FALSE,NA,NA,u-c01,heat_mech_with_water,NA,NA,NA,150.7,u-c01,275,1,NA,0,1,0.006635700066357001
C,2,C2,301,u,0,FALSE,FALSE,NA,NA,u-c02,heat_mech_with_water,NA,NA,NA,156.6,u-c02,301,1,NA,0,1,0.006385696040868455
C,3,C3,275,u,0,FALSE,FALSE,NA,NA,u-c03,heat_mech_with_water,NA,NA,NA,162.1,u-c03,275,1,NA,0,1,0.006169031462060457
C,4,C4,272,u,0,FALSE,FALSE,NA,NA,u-c04,heat_mech_with_water,NA,NA,NA,107.5,u-c04,272,1,NA,0,1,0.009302325581395349
A,1,A1,288,u,0.25,FALSE,FALSE,NA,NA,u-a01,heat_mech_with_water,NA,NA,NA,77.3,u-a01,252,1.1428571428571428,NA,0,1.1428571428571428,0.014784697837737941
A,2,A2,284,u,0.25,FALSE,FALSE,NA,NA,u-a02,heat_mech_with_water,NA,NA,NA,176.4,u-a02,285,0.9964912280701754,NA,0,0.9964912280701754,0.0056490432430282055
A,3,A3,250,u,0.25,FALSE,FALSE,NA,NA,u-a03,heat_mech_with_water,NA,NA,NA,132.6,u-a03,256,0.9765625,NA,0,0.9765625,0.007364724736048266
A,4,A4,300,u,0.25,FALSE,FALSE,NA,NA,u-a04,heat_mech_with_water,NA,NA,NA,215.9,u-a04,295,1.0169491525423728,NA,0,1.0169491525423728,0.004710278612979958
B,1,B1,371,u,0.25,FALSE,FALSE,NA,NA,u-b01,heat_mech_with_water,NA,NA,NA,125.6,u-b01,294,1.2619047619047619,NA,0,1.2619047619047619,0.010047012435547467
B,2,B2,321,u,0.25,FALSE,FALSE,NA,NA,u-b02,heat_mech_with_water,NA,NA,NA,169.8,u-b02,279,1.1505376344086022,NA,0,1.1505376344086022,0.006775840014184936
B,3,B3,268,u,0.25,FALSE,FALSE,NA,NA,u-b03,heat_mech_with_water,NA,NA,NA,114.4,u-b03,274,0.9781021897810219,NA,0,0.9781021897810219,0.008549844316267674
B,4,B4,254,u,0.25,FALSE,FALSE,NA,NA,u-b04,heat_mech_with_water,NA,NA,NA,85.4,u-b04,263,0.9657794676806084,NA,0,0.9657794676806084,0.011308893064175742
C,1,C1,469,u,0.25,FALSE,FALSE,NA,NA,u-c01,heat_mech_with_water,NA,NA,NA,150.7,u-c01,275,1.7054545454545456,NA,0,1.7054545454545456,0.011316884840441577
C,2,C2,419,u,0.25,FALSE,FALSE,NA,NA,u-c02,heat_mech_with_water,NA,NA,NA,156.6,u-c02,301,1.3920265780730896,NA,0,1.3920265780730896,0.008889058608384992
C,3,C3,270,u,0.25,FALSE,FALSE,NA,NA,u-c03,heat_mech_with_water,NA,NA,NA,162.1,u-c03,275,0.9818181818181818,NA,0,0.9818181818181818,0.006056867253659357
C,4,C4,264,u,0.25,FALSE,FALSE,NA,NA,u-c04,heat_mech_with_water,NA,NA,NA,107.5,u-c04,272,0.9705882352941176,NA,0,0.9705882352941176,0.009028727770177838
A,1,A1,366,u,0.5,FALSE,FALSE,NA,NA,u-a01,heat_mech_with_water,NA,NA,NA,77.3,u-a01,252,1.4523809523809523,NA,0,1.4523809523809523,0.018788886835458634
A,2,A2,421,u,0.5,FALSE,FALSE,NA,NA,u-a02,heat_mech_with_water,NA,NA,NA,176.4,u-a02,285,1.4771929824561403,NA,0,1.4771929824561403,0.008374109877869275
A,3,A3,252,u,0.5,FALSE,FALSE,NA,NA,u-a03,heat_mech_with_water,NA,NA,NA,132.6,u-a03,256,0.984375,NA,0,0.984375,0.007423642533936652
A,4,A4,314,u,0.5,FALSE,FALSE,NA,NA,u-a04,heat_mech_with_water,NA,NA,NA,215.9,u-a04,295,1.064406779661017,NA,0,1.064406779661017,0.004930091614919023
B,1,B1,458,u,0.5,FALSE,FALSE,NA,NA,u-b01,heat_mech_with_water,NA,NA,NA,125.6,u-b01,294,1.5578231292517006,NA,0,1.5578231292517006,0.012403050392131375
B,2,B2,363,u,0.5,FALSE,FALSE,NA,NA,u-b02,heat_mech_with_water,NA,NA,NA,169.8,u-b02,279,1.3010752688172043,NA,0,1.3010752688172043,0.007662398520713805
B,3,B3,272,u,0.5,FALSE,FALSE,NA,NA,u-b03,heat_mech_with_water,NA,NA,NA,114.4,u-b03,274,0.9927007299270073,NA,0,0.9927007299270073,0.008677453932928385
B,4,B4,252,u,0.5,FALSE,FALSE,NA,NA,u-b04,heat_mech_with_water,NA,NA,NA,85.4,u-b04,263,0.9581749049429658,NA,0,0.9581749049429658,0.011219846662095617
C,1,C1,672,u,0.5,FALSE,FALSE,NA,NA,u-c01,heat_mech_with_water,NA,NA,NA,150.7,u-c01,275,2.443636363636364,NA,0,2.443636363636364,0.0162152379803342
C,2,C2,390,u,0.5,FALSE,FALSE,NA,NA,u-c02,heat_mech_with_water,NA,NA,NA,156.6,u-c02,301,1.2956810631229236,NA,0,1.2956810631229236,0.008273825435012283
C,3,C3,271,u,0.5,FALSE,FALSE,NA,NA,u-c03,heat_mech_with_water,NA,NA,NA,162.1,u-c03,275,0.9854545454545455,NA,0,0.9854545454545455,0.0060793000953395775
C,4,C4,263,u,0.5,FALSE,FALSE,NA,NA,u-c04,heat_mech_with_water,NA,NA,NA,107.5,u-c04,272,0.9669117647058824,NA,0,0.9669117647058824,0.00899452804377565
A,1,A1,463,u,0.75,FALSE,FALSE,NA,NA,u-a01,heat_mech_with_water,NA,NA,NA,77.3,u-a01,252,1.8373015873015872,NA,0,1.8373015873015872,0.023768455204418983
A,2,A2,588,u,0.75,FALSE,FALSE,NA,NA,u-a02,heat_mech_with_water,NA,NA,NA,176.4,u-a02,285,2.0631578947368423,NA,0,2.0631578947368423,0.011695906432748539
A,3,A3,251,u,0.75,FALSE,FALSE,NA,NA,u-a03,heat_mech_with_water,NA,NA,NA,132.6,u-a03,256,0.98046875,NA,0,0.98046875,0.007394183634992459
A,4,A4,342,u,0.75,FALSE,FALSE,NA,NA,u-a04,heat_mech_with_water,NA,NA,NA,215.9,u-a04,295,1.159322033898305,NA,0,1.159322033898305,0.005369717618797151
B,1,B1,583,u,0.75,FALSE,FALSE,NA,NA,u-b01,heat_mech_with_water,NA,NA,NA,125.6,u-b01,294,1.9829931972789117,NA,0,1.9829931972789117,0.01578816239871745
B,2,B2,413,u,0.75,FALSE,FALSE,NA,NA,u-b02,heat_mech_with_water,NA,NA,NA,169.8,u-b02,279,1.4802867383512546,NA,0,1.4802867383512546,0.008717825314200556
B,3,B3,284,u,0.75,FALSE,FALSE,NA,NA,u-b03,heat_mech_with_water,NA,NA,NA,114.4,u-b03,274,1.0364963503649636,NA,0,1.0364963503649636,0.00906028278291052
B,4,B4,251,u,0.75,FALSE,FALSE,NA,NA,u-b04,heat_mech_with_water,NA,NA,NA,85.4,u-b04,263,0.9543726235741445,NA,0,0.9543726235741445,0.011175323461055556
C,1,C1,939,u,0.75,FALSE,FALSE,NA,NA,u-c01,heat_mech_with_water,NA,NA,NA,150.7,u-c01,275,3.4145454545454546,NA,0,3.4145454545454546,0.02265789949930627
C,2,C2,389,u,0.75,FALSE,FALSE,NA,NA,u-c02,heat_mech_with_water,NA,NA,NA,156.6,u-c02,301,1.2923588039867109,NA,0,1.2923588039867109,0.00825261049799943
C,3,C3,273,u,0.75,FALSE,FALSE,NA,NA,u-c03,heat_mech_with_water,NA,NA,NA,162.1,u-c03,275,0.9927272727272727,NA,0,0.9927272727272727,0.006124165778700017
C,4,C4,262,u,0.75,FALSE,FALSE,NA,NA,u-c04,heat_mech_with_water,NA,NA,NA,107.5,u-c04,272,0.9632352941176471,NA,0,0.9632352941176471,0.008960328317373461
A,1,A1,580,u,1,FALSE,FALSE,NA,NA,u-a01,heat_mech_with_water,NA,NA,NA,77.3,u-a01,252,2.3015873015873014,NA,0,2.3015873015873014,0.02977473870100002
A,2,A2,804,u,1,FALSE,FALSE,NA,NA,u-a02,heat_mech_with_water,NA,NA,NA,176.4,u-a02,285,2.8210526315789473,NA,0,2.8210526315789473,0.01599236185702351
A,3,A3,252,u,1,FALSE,FALSE,NA,NA,u-a03,heat_mech_with_water,NA,NA,NA,132.6,u-a03,256,0.984375,NA,0,0.984375,0.007423642533936652
A,4,A4,376,u,1,FALSE,FALSE,NA,NA,u-a04,heat_mech_with_water,NA,NA,NA,215.9,u-a04,295,1.2745762711864406,NA,0,1.2745762711864406,0.00590354919493488
B,1,B1,695,u,1,FALSE,FALSE,NA,NA,u-b01,heat_mech_with_water,NA,NA,NA,125.6,u-b01,294,2.3639455782312924,NA,0,2.3639455782312924,0.018821222756618572
B,2,B2,474,u,1,FALSE,FALSE,NA,NA,u-b02,heat_mech_with_water,NA,NA,NA,169.8,u-b02,279,1.6989247311827957,NA,0,1.6989247311827957,0.01000544600225439
B,3,B3,308,u,1,FALSE,FALSE,NA,NA,u-b03,heat_mech_with_water,NA,NA,NA,114.4,u-b03,274,1.1240875912408759,NA,0,1.1240875912408759,0.009825940482874789
B,4,B4,253,u,1,FALSE,FALSE,NA,NA,u-b04,heat_mech_with_water,NA,NA,NA,85.4,u-b04,263,0.9619771863117871,NA,0,0.9619771863117871,0.011264369863135679
C,1,C1,1269,u,1,FALSE,FALSE,NA,NA,u-c01,heat_mech_with_water,NA,NA,NA,150.7,u-c01,275,4.614545454545454,NA,0,4.614545454545454,0.03062073957893467
C,2,C2,391,u,1,FALSE,FALSE,NA,NA,u-c02,heat_mech_with_water,NA,NA,NA,156.6,u-c02,301,1.2990033222591362,NA,0,1.2990033222591362,0.008295040372025135
C,3,C3,278,u,1,FALSE,FALSE,NA,NA,u-c03,heat_mech_with_water,NA,NA,NA,162.1,u-c03,275,1.010909090909091,NA,0,1.010909090909091,0.006236329987101117
C,4,C4,262,u,1,FALSE,FALSE,NA,NA,u-c04,heat_mech_with_water,NA,NA,NA,107.5,u-c04,272,0.9632352941176471,NA,0,0.9632352941176471,0.008960328317373461
A,1,A1,3389,u,18.75,FALSE,FALSE,NA,NA,u-a01,heat_mech_with_water,NA,NA,NA,77.3,u-a01,252,13.448412698412698,NA,0,13.448412698412698,0.17397687837532597
A,2,A2,5188,u,18.75,FALSE,FALSE,NA,NA,u-a02,heat_mech_with_water,NA,NA,NA,176.4,u-a02,285,18.203508771929826,NA,0,18.203508771929826,0.10319449417193778
A,3,A3,322,u,18.75,FALSE,FALSE,NA,NA,u-a03,heat_mech_with_water,NA,NA,NA,132.6,u-a03,256,1.2578125,NA,0,1.2578125,0.009485765460030167
A,4,A4,770,u,18.75,FALSE,FALSE,NA,NA,u-a04,heat_mech_with_water,NA,NA,NA,215.9,u-a04,295,2.610169491525424,NA,0,2.610169491525424,0.012089715106648559
B,1,B1,5832,u,18.75,FALSE,FALSE,NA,NA,u-b01,heat_mech_with_water,NA,NA,NA,125.6,u-b01,294,19.836734693877553,NA,0,19.836734693877553,0.15793578577927989
B,2,B2,1591,u,18.75,FALSE,FALSE,NA,NA,u-b02,heat_mech_with_water,NA,NA,NA,169.8,u-b02,279,5.702508960573477,NA,0,5.702508960573477,0.033583680568748386
B,3,B3,1317,u,18.75,FALSE,FALSE,NA,NA,u-b03,heat_mech_with_water,NA,NA,NA,114.4,u-b03,274,4.806569343065694,NA,0,4.806569343065694,0.04201546628553928
B,4,B4,357,u,18.75,FALSE,FALSE,NA,NA,u-b04,heat_mech_with_water,NA,NA,NA,85.4,u-b04,263,1.3574144486692015,NA,0,1.3574144486692015,0.015894782771302123
C,1,C1,7292,u,18.75,FALSE,FALSE,NA,NA,u-c01,heat_mech_with_water,NA,NA,NA,150.7,u-c01,275,26.516363636363636,NA,0,26.516363636363636,0.17595463594136454
C,2,C2,1235,u,18.75,FALSE,FALSE,NA,NA,u-c02,heat_mech_with_water,NA,NA,NA,156.6,u-c02,301,4.102990033222591,NA,0,4.102990033222591,0.02620044721087223
C,3,C3,390,u,18.75,FALSE,FALSE,NA,NA,u-c03,heat_mech_with_water,NA,NA,NA,162.1,u-c03,275,1.4181818181818182,NA,0,1.4181818181818182,0.008748808255285739
C,4,C4,306,u,18.75,FALSE,FALSE,NA,NA,u-c04,heat_mech_with_water,NA,NA,NA,107.5,u-c04,272,1.125,NA,0,1.125,0.010465116279069767
A,1,A1,640,u,2,FALSE,FALSE,NA,NA,u-a01,heat_mech_with_water,NA,NA,NA,77.3,u-a01,252,2.5396825396825395,NA,0,2.5396825396825395,0.03285488408386209
A,2,A2,943,u,2,FALSE,FALSE,NA,NA,u-a02,heat_mech_with_water,NA,NA,NA,176.4,u-a02,285,3.3087719298245615,NA,0,3.3087719298245615,0.018757210486533796
A,3,A3,261,u,2,FALSE,FALSE,NA,NA,u-a03,heat_mech_with_water,NA,NA,NA,132.6,u-a03,256,1.01953125,NA,0,1.01953125,0.00768877262443439
A,4,A4,431,u,2,FALSE,FALSE,NA,NA,u-a04,heat_mech_with_water,NA,NA,NA,215.9,u-a04,295,1.4610169491525424,NA,0,1.4610169491525424,0.0067671002739812065
B,1,B1,1424,u,2,FALSE,FALSE,NA,NA,u-b01,heat_mech_with_water,NA,NA,NA,125.6,u-b01,294,4.8435374149659864,NA,0,4.8435374149659864,0.038563195979028554
B,2,B2,659,u,2,FALSE,FALSE,NA,NA,u-b02,heat_mech_with_water,NA,NA,NA,169.8,u-b02,279,2.3620071684587813,NA,0,2.3620071684587813,0.013910525138155366
B,3,B3,390,u,2,FALSE,FALSE,NA,NA,u-b03,heat_mech_with_water,NA,NA,NA,114.4,u-b03,274,1.4233576642335766,NA,0,1.4233576642335766,0.012441937624419376
B,4,B4,264,u,2,FALSE,FALSE,NA,NA,u-b04,heat_mech_with_water,NA,NA,NA,85.4,u-b04,263,1.0038022813688212,NA,0,1.0038022813688212,0.01175412507457636
C,1,C1,1744,u,2,FALSE,FALSE,NA,NA,u-c01,heat_mech_with_water,NA,NA,NA,150.7,u-c01,275,6.341818181818182,NA,0,6.341818181818182,0.04208240332991495
C,2,C2,428,u,2,FALSE,FALSE,NA,NA,u-c02,heat_mech_with_water,NA,NA,NA,156.6,u-c02,301,1.4219269102990033,NA,0,1.4219269102990033,0.00907999304150066
C,3,C3,290,u,2,FALSE,FALSE,NA,NA,u-c03,heat_mech_with_water,NA,NA,NA,162.1,u-c03,275,1.0545454545454545,NA,0,1.0545454545454545,0.006505524087263754
C,4,C4,262,u,2,FALSE,FALSE,NA,NA,u-c04,heat_mech_with_water,NA,NA,NA,107.5,u-c04,272,0.9632352941176471,NA,0,0.9632352941176471,0.008960328317373461
A,1,A1,273,v,0,FALSE,FALSE,NA,NA,v-a01,heat_stress_only,NA,NA,NA,133.1,v-a01,273,1,NA,0,1,0.007513148009015778
A,2,A2,243,v,0,FALSE,FALSE,NA,NA,v-a02,heat_stress_only,NA,NA,NA,82,v-a02,243,1,NA,0,1,0.012195121951219513
A,3,A3,264,v,0,FALSE,FALSE,NA,NA,v-a03,heat_stress_only,NA,NA,NA,130.7,v-a03,264,1,NA,0,1,0.007651109410864576
A,4,A4,249,v,0,FALSE,FALSE,NA,NA,v-a04,heat_stress_only,NA,NA,NA,103,v-a04,249,1,NA,0,1,0.009708737864077669
B,1,B1,258,v,0,FALSE,FALSE,NA,NA,v-b01,heat_stress_only,NA,NA,NA,91.3,v-b01,258,1,NA,0,1,0.01095290251916758
B,2,B2,270,v,0,FALSE,FALSE,NA,NA,v-b02,heat_stress_only,NA,NA,NA,177.4,v-b02,270,1,NA,0,1,0.005636978579481398
B,3,B3,276,v,0,FALSE,FALSE,NA,NA,v-b03,heat_stress_only,NA,NA,NA,123.4,v-b03,276,1,NA,0,1,0.008103727714748784
B,4,B4,248,v,0,FALSE,FALSE,NA,NA,v-b04,heat_stress_only,NA,NA,NA,131.1,v-b04,248,1,NA,0,1,0.007627765064836004
C,1,C1,266,v,0,FALSE,FALSE,NA,NA,v-c01,heat_stress_only,NA,NA,NA,154.6,v-c01,266,1,NA,0,1,0.00646830530401035
C,2,C2,254,v,0,FALSE,FALSE,NA,NA,v-c02,heat_stress_only,NA,NA,NA,113.7,v-c02,254,1,NA,0,1,0.008795074758135443
C,3,C3,284,v,0,FALSE,FALSE,NA,NA,v-c03,heat_stress_only,NA,NA,NA,227.6,v-c03,284,1,NA,0,1,0.004393673110720563
C,4,C4,270,v,0,FALSE,FALSE,NA,NA,v-c04,heat_stress_only,NA,NA,NA,163.5,v-c04,270,1,NA,0,1,0.0061162079510703364
A,1,A1,602,v,0.25,FALSE,FALSE,NA,NA,v-a01,heat_stress_only,NA,NA,NA,133.1,v-a01,273,2.2051282051282053,NA,0,2.2051282051282053,0.016567454583983513
A,2,A2,242,v,0.25,FALSE,FALSE,NA,NA,v-a02,heat_stress_only,NA,NA,NA,82,v-a02,243,0.9958847736625515,NA,0,0.9958847736625515,0.012144936264177456
A,3,A3,296,v,0.25,FALSE,FALSE,NA,NA,v-a03,heat_stress_only,NA,NA,NA,130.7,v-a03,264,1.121212121212121,NA,0,1.121212121212121,0.008578516612181494
A,4,A4,247,v,0.25,FALSE,FALSE,NA,NA,v-a04,heat_stress_only,NA,NA,NA,103,v-a04,249,0.9919678714859438,NA,0,0.9919678714859438,0.009630756033844114
B,1,B1,246,v,0.25,FALSE,FALSE,NA,NA,v-b01,heat_stress_only,NA,NA,NA,91.3,v-b01,258,0.9534883720930233,NA,0,0.9534883720930233,0.01044346519269467
B,2,B2,265,v,0.25,FALSE,FALSE,NA,NA,v-b02,heat_stress_only,NA,NA,NA,177.4,v-b02,270,0.9814814814814815,NA,0,0.9814814814814815,0.0055325900872687794
B,3,B3,361,v,0.25,FALSE,FALSE,NA,NA,v-b03,heat_stress_only,NA,NA,NA,123.4,v-b03,276,1.3079710144927537,NA,0,1.3079710144927537,0.010599440960233011
B,4,B4,249,v,0.25,FALSE,FALSE,NA,NA,v-b04,heat_stress_only,NA,NA,NA,131.1,v-b04,248,1.0040322580645162,NA,0,1.0040322580645162,0.0076585221820329235
C,1,C1,499,v,0.25,FALSE,FALSE,NA,NA,v-c01,heat_stress_only,NA,NA,NA,154.6,v-c01,266,1.8759398496240602,NA,0,1.8759398496240602,0.012134151679327687
C,2,C2,258,v,0.25,FALSE,FALSE,NA,NA,v-c02,heat_stress_only,NA,NA,NA,113.7,v-c02,254,1.015748031496063,NA,0,1.015748031496063,0.00893357987243679
