trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
76,7,NA,0.016180497016367243,5,metabolism_per_area_mm2_measurement
77,7,NA,0.016267364125688973,5,metabolism_per_area_mm2_measurement
78,3,NA,0.04801959757609066,5,metabolism_per_area_mm2_measurement
79,3,NA,0.01759198553948985,5,metabolism_per_area_mm2_measurement
8,6,NA,0.03385501988360561,5,metabolism_per_area_mm2_measurement
80,3,NA,0.024036536838021306,5,metabolism_per_area_mm2_measurement
81,3,NA,0.02224227437858739,5,metabolism_per_area_mm2_measurement
82,3,NA,0.020963854941746896,5,metabolism_per_area_mm2_measurement
83,3,NA,0.02491390143259334,5,metabolism_per_area_mm2_measurement
84,3,NA,0.012678992626936806,5,metabolism_per_area_mm2_measurement
85,3,NA,0.02534785475212714,5,metabolism_per_area_mm2_measurement
86,3,NA,0.014254984970400729,5,metabolism_per_area_mm2_measurement
87,3,NA,0.017310515896381978,5,metabolism_per_area_mm2_measurement
88,3,NA,0.019953369746395964,5,metabolism_per_area_mm2_measurement
89,10,NA,0.02528799931493686,5,metabolism_per_area_mm2_measurement
9,6,NA,0.0324420997664594,5,metabolism_per_area_mm2_measurement
90,10,NA,0.025097993681384965,5,metabolism_per_area_mm2_measurement
91,10,NA,0.02383733584801363,5,metabolism_per_area_mm2_measurement
92,10,NA,0.030543438106979497,5,metabolism_per_area_mm2_measurement
93,10,NA,0.025112773271510923,5,metabolism_per_area_mm2_measurement
94,10,NA,0.030434979908558757,5,metabolism_per_area_mm2_measurement
95,10,NA,0.016703873310483845,5,metabolism_per_area_mm2_measurement
96,10,NA,0.02438449488476249,5,metabolism_per_area_mm2_measurement
97,10,NA,0.02470858117006398,5,metabolism_per_area_mm2_measurement
98,10,NA,0.03801540515044782,5,metabolism_per_area_mm2_measurement
99,10,NA,0.033804968119904445,5,metabolism_per_area_mm2_measurement
