value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
metabolism_per_area_mm2_measurement,baseline_value,7,18,8.343848465921394e-6,7.190767596569446e-5,1.6948801764902494e-5,1.5515988849217824e-5,1.264374299560905e-4
metabolism_per_area_mm2_measurement,baseline_value,8,18,-8.82083465537304e-7,8.105652196808315e-5,1.9105205447675986e-5,1.64807438248836e-5,1.5732926323472828e-4
metabolism_per_area_mm2_measurement,baseline_value,9,18,7.6208081148283435e-6,7.263903052520147e-5,1.7121183687728864e-5,1.6935936225610736e-5,1.4159062780104585e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,1,18,-9.811290932288797e-6,9.780488440245606e-5,2.3052832331381025e-5,1.2420592525576204e-5,9.10716480360465e-5
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,10,18,9.058448167948184e-5,1.358729368013443e-4,3.2025558330653926e-5,1.0883580799246043e-4,1.423915900635092e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,2,18,-1.3313097156500048e-4,4.19600924994089e-4,9.890088648515608e-5,-3.7472823906239223e-6,5.160448572233661e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,3,18,-2.0488109113536373e-4,4.3886105049748784e-4,1.0344054160180851e-4,-1.5101578160849353e-4,5.961014912740965e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,5,18,-8.831822676442746e-5,3.461534452428176e-4,8.158914948742753e-5,2.5603076527126723e-5,2.051071844698971e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,6,18,1.6210737789849262e-4,7.221446120745002e-4,1.7021111739840263e-4,1.4809813486107496e-4,2.47389876225797e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,7,18,2.354471930527269e-5,5.419493740039746e-4,1.2773869247267164e-4,-9.227922133257446e-5,3.7758047392736293e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,8,18,5.15505889864235e-5,1.2853469379649579e-4,3.0295917867079546e-5,2.9825358218545355e-5,2.1675602339611254e-4
metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,9,18,6.960241956924698e-5,2.1492493477724903e-4,5.0658292942356416e-5,8.26353676449148e-5,2.757702367225623e-4
metabolism_per_area_mm2_measurement,depression_abs,1,18,9.258582837183899e-7,3.928084025010073e-6,9.258582837183902e-7,0,0
metabolism_per_area_mm2_measurement,depression_abs,10,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,depression_abs,2,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,depression_abs,3,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,depression_abs,5,18,2.256856789748966e-6,9.575032441190375e-6,2.256856789748966e-6,0,0
metabolism_per_area_mm2_measurement,depression_abs,6,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,depression_abs,7,18,9.703216546216593e-6,3.4045026996077564e-5,8.02448981820184e-6,0,0
metabolism_per_area_mm2_measurement,depression_abs,8,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,depression_abs,9,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,final_delta,1,18,0.0012863424610614416,3.5362600531895394e-4,8.335044878831416e-5,0.0013414629602543618,4.131719541782559e-4
metabolism_per_area_mm2_measurement,final_delta,10,18,0.0015462085266821231,4.8673036734225866e-4,1.1472344778571014e-4,0.001501509109497044,6.408329147164133e-4
metabolism_per_area_mm2_measurement,final_delta,2,18,0.0017788851340083836,8.936819727632402e-4,2.1064286105501956e-4,0.0013804205494436195,0.001221513948438435
metabolism_per_area_mm2_measurement,final_delta,3,18,0.0019445235317503973,7.12471415017682e-4,1.6793112298685935e-4,0.0017880342640634764,0.0011217016035089498
metabolism_per_area_mm2_measurement,final_delta,5,18,0.0017515990997851183,9.962716481263009e-4,2.3482347943133512e-4,0.0015102246027552902,5.701657161361869e-4
metabolism_per_area_mm2_measurement,final_delta,6,18,0.001982358440082639,0.0018287673062117554,4.3104458781152927e-4,0.0014519707301874046,0.0010432439747736393
metabolism_per_area_mm2_measurement,final_delta,7,18,0.0019271818206025998,0.0017249652489089533,4.0657820827155397e-4,0.0017777823284606579,0.0011978351130261908
metabolism_per_area_mm2_measurement,final_delta,8,18,0.0017254073733455663,5.8020815219197e-4,1.3675637297155282e-4,0.0014742082741968088,5.273165162976786e-4
metabolism_per_area_mm2_measurement,final_delta,9,18,0.00175492436283206,6.025411486763963e-4,1.420203107243372e-4,0.0016148374187374662,5.66857025040602e-4
metabolism_per_area_mm2_measurement,final_value,1,18,0.0012893630299372965,3.4085611060937946e-4,8.034055574025471e-5,0.0013501866910557775,4.140328385303211e-4
metabolism_per_area_mm2_measurement,final_value,10,18,0.0015475798180504137,4.5648422766921215e-4,1.0759436429653459e-4,0.0014888646353818933,6.242798015044986e-4
metabolism_per_area_mm2_measurement,final_value,2,18,0.001782245544464058,9.081057704596463e-4,2.140425827755501e-4,0.001430971147964595,0.00129054343284278
metabolism_per_area_mm2_measurement,final_value,3,18,0.0019484090193014538,7.252858245026199e-4,1.7095150826809295e-4,0.0017835767245113817,0.0011084405688226134
metabolism_per_area_mm2_measurement,final_value,5,18,0.0017582724804487606,0.0010024012747184882,2.3626824627449413e-4,0.001535702437679891,4.302811068898492e-4
metabolism_per_area_mm2_measurement,final_value,6,18,0.0019897456444501146,0.0018575193389323195,4.3782150691473205e-4,0.0014621819088643864,9.275504460193994e-4
metabolism_per_area_mm2_measurement,final_value,7,18,0.001935525669068521,0.0017509369255633328,4.1269979116525266e-4,0.001743757619699382,0.0011090605741543957
metabolism_per_area_mm2_measurement,final_value,8,18,0.0017245252898800288,6.164273294069828e-4,1.452933149107971e-4,0.0014435771063576255,5.968768799977737e-4
metabolism_per_area_mm2_measurement,final_value,9,18,0.0017625451709468883,5.929743178545839e-4,1.3976538707481453e-4,0.0016147456890409622,5.228476293861e-4
metabolism_per_area_mm2_measurement,inflection_time,1,18,1.8333333333333333,0.485071250072666,0.11433239009500591,1.5,1
metabolism_per_area_mm2_measurement,inflection_time,10,18,1.8888888888888888,0.5016313257045503,0.11823563735376173,1.5,1
metabolism_per_area_mm2_measurement,inflection_time,2,18,1.8333333333333333,0.485071250072666,0.11433239009500591,1.5,1
metabolism_per_area_mm2_measurement,inflection_time,3,18,1.7777777777777777,0.4608885989624768,0.1086324845659782,1.5,0.75
metabolism_per_area_mm2_measurement,inflection_time,5,18,1.7222222222222223,0.4277926319464987,0.10083169033033672,1.5,0
metabolism_per_area_mm2_measurement,inflection_time,6,18,2.0555555555555554,0.5113099925649135,0.12051692101036451,2.5,1
metabolism_per_area_mm2_measurement,inflection_time,7,18,1.7777777777777777,0.46088859896247686,0.1086324845659782,1.5,0.75
metabolism_per_area_mm2_measurement,inflection_time,8,18,1.7222222222222223,0.4277926319464987,0.10083169033033672,1.5,0
metabolism_per_area_mm2_measurement,inflection_time,9,18,2,0.5144957554275266,0.12126781251816651,2,1
metabolism_per_area_mm2_measurement,initial_slope,1,18,6.499619525871547e-4,2.2574925820797366e-4,5.320961044223035e-5,6.21857633020629e-4,2.4258513658100076e-4
metabolism_per_area_mm2_measurement,initial_slope,10,18,6.811484902932891e-4,2.8689093127830234e-4,6.762084098927047e-5,5.785100635276501e-4,3.733091149773752e-4
metabolism_per_area_mm2_measurement,initial_slope,2,18,0.001019213128113518,8.263913655007335e-4,1.947823128198598e-4,5.76284828410218e-4,9.068847018793512e-4
metabolism_per_area_mm2_measurement,initial_slope,3,18,0.001173257369459506,7.431294791321558e-4,1.7515729799799144e-4,0.0010548014111201169,0.001264372454325098
metabolism_per_area_mm2_measurement,initial_slope,5,18,9.574443959933443e-4,8.080963094313134e-4,1.9047012675023478e-4,6.540824906599952e-4,3.65113134794327e-4
metabolism_per_area_mm2_measurement,initial_slope,6,18,8.216846377753517e-4,9.136696339192969e-4,2.1535399796952177e-4,5.296075644226139e-4,5.315611833665154e-4
metabolism_per_area_mm2_measurement,initial_slope,7,18,9.317023425301057e-4,5.376614551317519e-4,1.2672802030209616e-4,8.858219789032067e-4,6.730208287550814e-4
metabolism_per_area_mm2_measurement,initial_slope,8,18,8.12035181151897e-4,3.4175233250148106e-4,8.0551797266039e-5,6.926403914321476e-4,3.461232114296503e-4
metabolism_per_area_mm2_measurement,initial_slope,9,18,8.002389537319547e-4,4.3238581743488766e-4,1.0191431453236588e-4,6.801113401314343e-4,1.5486833804991245e-4
metabolism_per_area_mm2_measurement,late_early_auc_ratio,1,18,1.004870414454875,0.09992355179753347,0.02355220702542705,1.0104132357757543,0.08607100397793854
metabolism_per_area_mm2_measurement,late_early_auc_ratio,10,18,1.0799009425068227,0.10736214707998505,0.02530550074766831,1.0812050240551598,0.13144373213425675
metabolism_per_area_mm2_measurement,late_early_auc_ratio,2,18,1.049575871018497,0.2293509128794549,0.05405852858946255,1.0001201990189648,0.37056525880748115
metabolism_per_area_mm2_measurement,late_early_auc_ratio,3,18,1.049456933261952,0.40686518384860837,0.09589904350935412,0.9209278492317731,0.3260571477450993
metabolism_per_area_mm2_measurement,late_early_auc_ratio,5,18,1.1390396806209868,0.6303143567302449,0.14856651864106427,1.0222301248256738,0.14456157984954288
metabolism_per_area_mm2_measurement,late_early_auc_ratio,6,18,0.6208439541383866,2.375649539592566,0.5599459663895343,1.1234200294990608,0.2814788709603112
metabolism_per_area_mm2_measurement,late_early_auc_ratio,7,18,1.1131134286132975,0.5186945289172405,0.12225747292058087,0.9591587871344887,0.29541001292975655
metabolism_per_area_mm2_measurement,late_early_auc_ratio,8,18,1.0701778808505262,0.13542504122529114,0.03191998833095704,1.0250527089152506,0.20023046428602642
metabolism_per_area_mm2_measurement,late_early_auc_ratio,9,18,1.1040930548093084,0.21816913543732577,0.051422958371113124,1.0802036729547573,0.20581432549544054
metabolism_per_area_mm2_measurement,metabolic_depression_index,1,18,0.0010907455015134037,0.004627641244013097,0.0010907455015134039,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,10,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,2,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,3,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,5,18,0.0012309177399579645,0.005222341686042576,0.0012309177399579647,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,6,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,7,18,0.008101018206626507,0.030956415848442376,0.007296497189221439,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,8,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,metabolic_depression_index,9,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,metabolic_scope,1,18,0.00128726831934516,3.523865817806081e-4,8.305831385873864e-5,0.0013414629602543618,4.131719541782559e-4
metabolism_per_area_mm2_measurement,metabolic_scope,10,18,0.0015462085266821231,4.8673036734225866e-4,1.1472344778571014e-4,0.001501509109497044,6.408329147164133e-4
metabolism_per_area_mm2_measurement,metabolic_scope,2,18,0.0017788851340083836,8.936819727632402e-4,2.1064286105501956e-4,0.0013804205494436195,0.001221513948438435
metabolism_per_area_mm2_measurement,metabolic_scope,3,18,0.0019445235317503973,7.12471415017682e-4,1.6793112298685935e-4,0.0017880342640634764,0.0011217016035089498
metabolism_per_area_mm2_measurement,metabolic_scope,5,18,0.0017538559565748672,9.964165959010837e-4,2.3485764394949073e-4,0.0015102246027552902,5.701657161361869e-4
metabolism_per_area_mm2_measurement,metabolic_scope,6,18,0.001982358440082639,0.0018287673062117554,4.3104458781152927e-4,0.0014519707301874046,0.0010432439747736393
metabolism_per_area_mm2_measurement,metabolic_scope,7,18,0.0019368850371488163,0.001720782535659338,4.0559233330403333e-4,0.0017777823284606579,0.0011872693611049252
metabolism_per_area_mm2_measurement,metabolic_scope,8,18,0.0017254073733455663,5.8020815219197e-4,1.3675637297155282e-4,0.0014742082741968088,5.273165162976786e-4
metabolism_per_area_mm2_measurement,metabolic_scope,9,18,0.00175492436283206,6.025411486763963e-4,1.420203107243372e-4,0.0016148374187374662,5.66857025040602e-4
metabolism_per_area_mm2_measurement,min_slope,1,18,2.122365871375898e-4,1.1605250938308606e-4,2.73538387861652e-5,2.051870835127492e-4,1.2841539819192873e-4
metabolism_per_area_mm2_measurement,min_slope,10,18,2.9986508205305214e-4,1.430169509074927e-4,3.3709418603770555e-5,2.79646816375366e-4,1.939515976886482e-4
metabolism_per_area_mm2_measurement,min_slope,2,18,2.574250121243868e-4,1.159989149880752e-4,2.7341206466116608e-5,2.637248650649332e-4,1.391562801881734e-4
metabolism_per_area_mm2_measurement,min_slope,3,18,2.0348672074667042e-4,1.483725863437706e-4,3.497175398195558e-5,1.6897383139194853e-4,2.636150914118475e-4
metabolism_per_area_mm2_measurement,min_slope,5,18,2.6326532205948384e-4,1.633203137000637e-4,3.849496710760975e-5,2.557784443989497e-4,2.3571438458463187e-4
metabolism_per_area_mm2_measurement,min_slope,6,18,3.1295786856016004e-4,2.0859602294904573e-4,4.916655411860498e-5,2.793801143746739e-4,2.9471426161316533e-4
metabolism_per_area_mm2_measurement,min_slope,7,18,2.2659894152342867e-4,2.233628562038208e-4,5.2647130095639135e-5,1.874473261468544e-4,2.670228302697044e-4
metabolism_per_area_mm2_measurement,min_slope,8,18,3.233775486117061e-4,1.37628784953585e-4,3.243941570904835e-5,2.951487615213827e-4,1.5710596099757025e-4
metabolism_per_area_mm2_measurement,min_slope,9,18,3.490277953681388e-4,1.416766926344033e-4,3.339351669928959e-5,3.4192973204602925e-4,1.83586306749372e-4
metabolism_per_area_mm2_measurement,peak_value,1,18,0.0012902888882210149,3.3974664809452963e-4,8.007905291768052e-5,0.0013501866910557775,4.140328385303211e-4
metabolism_per_area_mm2_measurement,peak_value,10,18,0.0015475798180504137,4.5648422766921215e-4,1.0759436429653459e-4,0.0014888646353818933,6.242798015044986e-4
metabolism_per_area_mm2_measurement,peak_value,2,18,0.001782245544464058,9.081057704596463e-4,2.140425827755501e-4,0.001430971147964595,0.00129054343284278
metabolism_per_area_mm2_measurement,peak_value,3,18,0.0019484090193014538,7.252858245026199e-4,1.7095150826809295e-4,0.0017835767245113817,0.0011084405688226134
metabolism_per_area_mm2_measurement,peak_value,5,18,0.0017605293372385095,0.0010023823670331398,2.3626378969031868e-4,0.001535702437679891,4.302811068898492e-4
metabolism_per_area_mm2_measurement,peak_value,6,18,0.0019897456444501146,0.0018575193389323195,4.3782150691473205e-4,0.0014621819088643864,9.275504460193994e-4
metabolism_per_area_mm2_measurement,peak_value,7,18,0.0019452288856147376,0.0017467822855854558,4.1172053313133744e-4,0.001743757619699382,0.001097289778069047
metabolism_per_area_mm2_measurement,peak_value,8,18,0.0017245252898800288,6.164273294069828e-4,1.452933149107971e-4,0.0014435771063576255,5.968768799977737e-4
metabolism_per_area_mm2_measurement,peak_value,9,18,0.0017625451709468883,5.929743178545839e-4,1.3976538707481453e-4,0.0016147456890409622,5.228476293861e-4
metabolism_per_area_mm2_measurement,resilience_ratio,1,18,0.9989859474261291,0.0043022607087827205,0.0010140525738709014,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,10,18,1,0,0,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,2,18,1,0,0,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,3,18,1,0,0,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,5,18,0.9987262215401631,0.005404184320079908,0.0012737784598368382,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,6,18,1,0,0,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,7,18,0.9920199133446819,0.03030784988168474,0.007143628724841061,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,8,18,1,0,0,1,0
metabolism_per_area_mm2_measurement,resilience_ratio,9,18,1,0,0,1,0
metabolism_per_area_mm2_measurement,stability_cv,1,18,0.7606500401120829,0.06446523545295799,0.015194601713191345,0.7473290528586787,0.06535614607351925
metabolism_per_area_mm2_measurement,stability_cv,10,18,0.7882723788769008,0.06101841779398739,0.014382178999800793,0.7961149205552542,0.08934545288490581
metabolism_per_area_mm2_measurement,stability_cv,2,18,0.7875969296219228,0.12083519928328908,0.028481129606413854,0.7348486468367982,0.1615380550156611
metabolism_per_area_mm2_measurement,stability_cv,3,18,0.7819515878929248,0.16385131546771822,0.03862012542451994,0.7222991744882901,0.15857504344697448
metabolism_per_area_mm2_measurement,stability_cv,5,18,0.7959686952253694,0.19294333665272229,0.04547718057729963,0.7482811656345763,0.1019889592769424
metabolism_per_area_mm2_measurement,stability_cv,6,18,0.9219526631034368,0.39913298192053087,0.09407654603707169,0.8090844006455387,0.23244544088053476
metabolism_per_area_mm2_measurement,stability_cv,7,18,0.8065228910366526,0.19323103273530098,0.045544991194270364,0.7222014902158698,0.16238591457112872
metabolism_per_area_mm2_measurement,stability_cv,8,18,0.7971520432857426,0.08682082475389045,0.020463864643894936,0.7557431855450075,0.12410591296112328
metabolism_per_area_mm2_measurement,stability_cv,9,18,0.79552125959578,0.10639106176095718,0.02507661374293654,0.7648469727636773,0.09684321276041308
metabolism_per_area_mm2_measurement,time_to_min_slope,1,18,2.1666666666666665,0.48507125007266594,0.1143323900950059,2.5,1
metabolism_per_area_mm2_measurement,time_to_min_slope,10,18,2.0555555555555554,0.6156987634551992,0.1451215902691145,2.5,1
metabolism_per_area_mm2_measurement,time_to_min_slope,2,18,1.9444444444444444,0.6156987634551994,0.14512159026911453,2,1
metabolism_per_area_mm2_measurement,time_to_min_slope,3,18,1.8888888888888888,0.6076849889141855,0.14323272549549754,1.5,1
metabolism_per_area_mm2_measurement,time_to_min_slope,5,18,2.0555555555555554,0.6156987634551992,0.1451215902691145,2.5,1
metabolism_per_area_mm2_measurement,time_to_min_slope,6,18,1.7222222222222223,0.8084520834544433,0.19055398349167652,1.5,1
metabolism_per_area_mm2_measurement,time_to_min_slope,7,18,2,0.6183469424008423,0.1457457720325344,2.5,1
metabolism_per_area_mm2_measurement,time_to_min_slope,8,18,1.8888888888888888,0.6076849889141857,0.14323272549549756,1.5,1
metabolism_per_area_mm2_measurement,time_to_min_slope,9,18,2,0.6183469424008423,0.1457457720325344,2.5,1
metabolism_per_area_mm2_measurement,time_to_peak,1,18,2.9444444444444446,0.23570226039551584,0.05555555555555556,3,0
metabolism_per_area_mm2_measurement,time_to_peak,10,18,3,0,0,3,0
metabolism_per_area_mm2_measurement,time_to_peak,2,18,3,0,0,3,0
metabolism_per_area_mm2_measurement,time_to_peak,3,18,3,0,0,3,0
metabolism_per_area_mm2_measurement,time_to_peak,5,18,2.9444444444444446,0.23570226039551587,0.055555555555555566,3,0
metabolism_per_area_mm2_measurement,time_to_peak,6,18,3,0,0,3,0
metabolism_per_area_mm2_measurement,time_to_peak,7,18,2.888888888888889,0.32338083338177737,0.07622159339667062,3,0
metabolism_per_area_mm2_measurement,time_to_peak,8,18,3,0,0,3,0
metabolism_per_area_mm2_measurement,time_to_peak,9,18,3,0,0,3,0
metabolism_per_area_mm2_measurement,time_to_trough,1,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_trough,10,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_trough,2,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_trough,3,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_trough,5,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_trough,6,18,0.05555555555555554,0.23570226039551584,0.05555555555555556,0,0
metabolism_per_area_mm2_measurement,time_to_trough,7,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_trough,8,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_trough,9,18,0,0,0,0,0
metabolism_per_area_mm2_measurement,time_to_vmax,1,18,0.5555555555555556,0.23570226039551584,0.05555555555555556,0.5,0
metabolism_per_area_mm2_measurement,time_to_vmax,10,18,0.7222222222222221,0.42779263194649864,0.1008316903303367,0.5,0
metabolism_per_area_mm2_measurement,time_to_vmax,2,18,0.7777777777777778,0.5745131499601418,0.1354140480725534,0.5,0
metabolism_per_area_mm2_measurement,time_to_vmax,3,18,0.8333333333333334,0.5940885257860045,0.14002800840280097,0.5,0.75
metabolism_per_area_mm2_measurement,time_to_vmax,5,18,0.6666666666666666,0.3834824944236852,0.0903876907577734,0.5,0
metabolism_per_area_mm2_measurement,time_to_vmax,6,18,1.1111111111111112,0.7775443160352294,0.18326895284718894,0.5,1
metabolism_per_area_mm2_measurement,time_to_vmax,7,18,0.8333333333333334,0.6859943405700352,0.16169041669088863,0.5,0
metabolism_per_area_mm2_measurement,time_to_vmax,8,18,0.6666666666666666,0.3834824944236852,0.0903876907577734,0.5,0
metabolism_per_area_mm2_measurement,time_to_vmax,9,18,0.9444444444444443,0.7047921864945659,0.16612111146586714,0.5,1
metabolism_per_area_mm2_measurement,trough_value,1,18,3.0205688758548983e-6,5.514645617314298e-5,1.299814437281205e-5,1.5038048971403552e-5,1.0499254096296549e-4
metabolism_per_area_mm2_measurement,trough_value,10,18,1.3712913682906629e-6,6.48548677189063e-5,1.5286438918998388e-5,1.7997322646804026e-5,1.283207507427146e-4
metabolism_per_area_mm2_measurement,trough_value,2,18,3.3604104556744262e-6,7.319088761263717e-5,1.725125765065274e-5,1.6371665515171675e-5,1.3917057257515573e-4
metabolism_per_area_mm2_measurement,trough_value,3,18,3.885487551056507e-6,6.879608699207416e-5,1.6215393210398425e-5,2.1451536943534464e-5,1.26664748253664e-4
metabolism_per_area_mm2_measurement,trough_value,5,18,6.673380663642225e-6,6.718897834573801e-5,1.5836594069755817e-05,1.6826061389769066e-5,1.2191406102873004e-4
metabolism_per_area_mm2_measurement,trough_value,6,18,6.396769555992201e-6,9.84944558194317e-5,2.3215365873066324e-5,1.8315333563685696e-5,1.6656232381921247e-4
metabolism_per_area_mm2_measurement,trough_value,7,18,8.343848465921394e-6,7.190767596569446e-5,1.6948801764902494e-5,1.5515988849217824e-5,1.264374299560905e-4
metabolism_per_area_mm2_measurement,trough_value,8,18,-8.82083465537304e-7,8.105652196808315e-5,1.9105205447675986e-5,1.64807438248836e-5,1.5732926323472828e-4
metabolism_per_area_mm2_measurement,trough_value,9,18,7.6208081148283435e-6,7.263903052520147e-5,1.7121183687728864e-5,1.6935936225610736e-5,1.4159062780104585e-4
metabolism_per_area_mm2_measurement,vmax,1,18,6.536950726739609e-4,2.2173165905240845e-4,5.226265323990052e-5,6.21857633020629e-4,2.4258513658100076e-4
metabolism_per_area_mm2_measurement,vmax,10,18,7.298001467661759e-4,2.6060862068689095e-4,6.142604097445779e-5,7.333061886282046e-4,2.955468594885008e-4
metabolism_per_area_mm2_measurement,vmax,2,18,0.0010437513852883692,8.052078059535723e-4,1.897892999513709e-4,5.76284828410218e-4,8.747915151689377e-4
metabolism_per_area_mm2_measurement,vmax,3,18,0.001236805691276135,6.846315967275908e-4,1.6136921488688443e-4,0.0011361705181676892,0.001153106819976469
metabolism_per_area_mm2_measurement,vmax,5,18,9.78922868527816e-4,7.922787625811408e-4,1.8674189520373713e-4,6.540824906599952e-4,3.895386455059004e-4
metabolism_per_area_mm2_measurement,vmax,6,18,0.0011507789329759112,0.0014416243302400047,3.3979411327874075e-4,6.337444588105526e-4,4.620749414649048e-4
metabolism_per_area_mm2_measurement,vmax,7,18,0.0011579967269665105,0.0012207903938127123,2.8774305529078825e-4,8.858219789032067e-4,6.730208287550814e-4
metabolism_per_area_mm2_measurement,vmax,8,18,8.361464231245267e-4,3.161294145600215e-4,7.451241758930818e-5,7.212404158579367e-4,3.460536402394354e-4
metabolism_per_area_mm2_measurement,vmax,9,18,8.42538426816806e-4,4.039615266896429e-4,9.521464495357235e-5,7.147623680346382e-4,1.2937940442678513e-4
