trace_id,family_id_group,treatment_group,round_group,cup_id_group,sample_id_group,value_metric,baseline_value,final_value,peak_value,trough_value,time_to_peak,time_to_trough,auc_total,auc_early,auc_late,delta_auc_late_minus_early,late_early_auc_ratio,initial_slope,vmax,time_to_vmax,min_slope,time_to_min_slope,inflection_time,metabolic_scope,final_delta,depression_abs,metabolic_depression_index,resilience_ratio,stability_cv,trajectory_class,n_timepoints
2_19,10,NA,2,19,2_19,corrected_fc,-0.08939509954058189,3.0166108575071258,3.0166108575071258,-0.08939509954058189,3,0,5.537288944901583,2.739750409714946,2.797538535186637,0.05778812547169121,1.0210924780836892,1.5846099525927444,1.5846099525927444,0.5,0.43814464464097735,2.5,2.5,3.1060059570477074,3.1060059570477074,0,0,1,0.7902452004326387,monotonic_increase,4
2_21,1,NA,2,21,2_21,corrected_fc,-0.08939509954058189,2.124736368641633,2.124736368641633,-0.08939509954058189,3,0,3.967186357660127,1.9563688221507505,2.0108175355093767,0.05444871335862622,1.0278315176270125,1.1420121202730635,1.1420121202730635,0.5,0.22783766626451318,2.5,2.5,2.214131468182215,2.214131468182215,0,0,1,0.8046370451804943,monotonic_increase,4
2_22,2,NA,2,22,2_22,corrected_fc,-0.08939509954058189,1.2066558478663347,1.2066558478663347,-0.08939509954058189,3,0,1.9337420858951797,0.858079815318507,1.0756622705766727,0.21758245525816577,1.253569016977054,0.5198381179858744,0.5198381179858744,0.5,0.261987154579324,2.5,2.5,1.2960509474069166,1.2960509474069166,0,0,1,0.9213419517633279,monotonic_increase,4
2_23,3,NA,2,23,2_23,corrected_fc,-0.08939509954058189,3.5201255364604007,3.5201255364604007,-0.08939509954058189,3,0,7.134119826820184,3.761477180345225,3.3726426464749584,-0.3888345338702668,0.8966271719254243,2.2829899514113396,2.2829899514113396,0.5,0.2949657799708847,2.5,1.5,3.6095206360009824,3.6095206360009824,0,0,1,0.7397061739575845,monotonic_increase,4
2_24,5,NA,2,24,2_24,corrected_fc,-0.08939509954058189,2.216697274200798,2.216697274200798,-0.08939509954058189,3,0,4.118269647291386,2.0982811988391505,2.019988448452235,-0.07829275038691552,0.9626871982505347,1.3207340367981872,1.3207340367981872,0.5,0.3934176514971257,2.5,1.5,2.3060923737413797,2.3060923737413797,0,0,1,0.7782193768299555,monotonic_increase,4
2_25,7,NA,2,25,2_25,corrected_fc,-0.08939509954058189,2.0252330128030724,2.0561821917843712,-0.08939509954058189,2,0,4.160456230906165,2.1197486286124434,2.040707602293722,-0.07904102631872156,0.9627120757377441,1.2257501820311305,1.2257501820311305,0.5,-0.030949178981298786,2.5,2.5,2.145577291324953,2.114628112343654,0.030949178981298786,0.014424639516102828,0.98494823119033,0.786922691495516,rise_then_depress,4
2_26,6,NA,2,26,2_26,corrected_fc,-0.08939509954058189,1.9984442556507342,1.9984442556507342,-0.08939509954058189,3,0,3.5859149670723323,1.7097305721351304,1.8761843949372021,0.16645382280207177,1.0973567563889335,0.9668609543341684,0.9668609543341684,0.5,0.24451972142706424,2.5,2.5,2.087839355191316,2.087839355191316,0,0,1,0.8348452134536829,monotonic_increase,4
2_27,8,NA,2,27,2_27,corrected_fc,-0.08939509954058189,1.1272897401744102,1.1272897401744102,-0.08939509954058189,3,0,2.016985302200963,0.9226575942037136,1.094327707997249,0.17167011379353547,1.1860604788515212,0.5260674056045425,0.6246933697561274,1.5,0.06592406435432219,2.5,2.5,1.216684839714992,1.216684839714992,0,0,1,0.9052892162332223,monotonic_increase,4
2_28,9,NA,2,28,2_28,corrected_fc,-0.08939509954058189,3.0111995012806787,3.0111995012806787,-0.08939509954058189,3,0,5.083114691891746,2.3758317635419917,2.707282928349754,0.3314511648077625,1.1395095266819824,1.3082412351434496,1.3082412351434496,0.5,0.6078331458618491,2.5,2.5,3.1005946008212604,3.1005946008212604,0,0,1,0.8374307187907182,monotonic_increase,4
2_29,10,NA,2,29,2_29,corrected_fc,-0.08939509954058189,1.563259472974537,1.563259472974537,-0.08939509954058189,3,0,2.861392060975839,1.3651936311252375,1.4961984298506017,0.1310047987253642,1.0959605990963976,0.7847175870727774,0.7847175870727774,0.5,0.1341220862478707,2.5,2.5,1.652654572515119,1.652654572515119,0,0,1,0.8467599880813587,monotonic_increase,4
2_31,1,NA,2,31,2_31,corrected_fc,-0.08939509954058189,3.287344509819725,3.287344509819725,-0.08939509954058189,3,0,5.986052900244485,2.9831714623465246,3.0028814378979605,0.019709975551435832,1.006607054203962,1.7580549286692995,1.7580549286692995,0.5,0.5689261438435294,2.5,1.5,3.376739609360307,3.376739609360307,0,0,1,0.7825304455469797,monotonic_increase,4
2_32,2,NA,2,32,2_32,corrected_fc,-0.08939509954058189,1.1212573915346165,1.1212573915346165,-0.08939509954058189,3,0,1.724351031379828,0.7467336099667989,0.9776174214130291,0.23088381144623016,1.3091916693779133,0.4638375336319509,0.4638375336319509,0.5,0.2872799402431747,2.5,2.5,1.2106524910751983,1.2106524910751983,0,0,1,0.9482831836569939,monotonic_increase,4
2_33,3,NA,2,33,2_33,corrected_fc,-0.08939509954058189,0.9863507278965631,0.9863507278965631,-0.08939509954058189,3,0,1.6846843681547674,0.7154055285246281,0.9692788396301393,0.25387331110551115,1.3548662974817527,0.37339470215364323,0.6682073487506541,1.5,0.034143776532847614,2.5,2.5,1.075745827437145,1.075745827437145,0,0,1,0.9866914209290916,monotonic_increase,4
2_34,5,NA,2,34,2_34,corrected_fc,-0.08939509954058189,0.9411406975367245,0.9411406975367245,-0.08939509954058189,3,0,1.6412028163190757,0.7498444521605092,0.8913583641585665,0.1415139119980573,1.1887243568853734,0.4631490860811778,0.46782204423981266,1.5,0.09956466675631592,2.5,2.5,1.0305357970773064,1.0305357970773064,0,0,1,0.916864334442839,monotonic_increase,4
2_35,7,NA,2,35,2_35,corrected_fc,-0.08939509954058189,0.6722499552514867,0.6722499552514867,-0.08939509954058189,3,0,0.7109275869612776,0.17879119349257167,0.5321363934687059,0.35334519997613423,2.9763009188191076,0.11687242696048195,0.36454550426602506,1.5,0.11687242696048195,0.5,1.5,0.7616450547920686,0.7616450547920686,0,0,1,1.3884571405133264,monotonic_increase,4
2_36,6,NA,2,36,2_36,corrected_fc,-0.08939509954058189,0.3300997792883611,0.3300997792883611,-0.10431126767804755,3,1,0.25020473667008203,-0.031926985211218506,0.28213172188130053,0.31405870709251904,-8.836779295470876,-0.014916168137465657,0.3384749321522875,1.5,-0.014916168137465657,0.5,1.5,0.419494878828943,0.419494878828943,0,0,1,2.400365099933834,depress_then_recover,4
2_37,8,NA,2,37,2_37,corrected_fc,-0.08939509954058189,2.1220390046775597,2.1220390046775597,-0.08939509954058189,3,0,3.998378974049688,2.025896810198914,1.9724821638507737,-0.053414646348140415,0.9736340735227793,1.248526797997793,1.248526797997793,0.5,0.2991136816535718,2.5,1.5,2.2114341042181413,2.2114341042181413,0,0,1,0.7830133860111939,monotonic_increase,4
2_38,9,NA,2,38,2_38,corrected_fc,-0.08939509954058189,1.8482373240470749,1.8482373240470749,-0.08939509954058189,3,0,3.1398170194466006,1.4122149615053807,1.7276020579412197,0.31538709643583895,1.2233279670820407,0.7428242148985713,0.9535376764773751,1.5,0.24127053221171035,2.5,2.5,1.9376324235876567,1.9376324235876567,0,0,1,0.8891655210848313,monotonic_increase,4
2_39,10,NA,2,39,2_39,corrected_fc,-0.08939509954058189,1.776078300818963,1.776078300818963,-0.08939509954058189,3,0,3.2132878354084826,1.529513948997936,1.6837738864105467,0.1542599374126108,1.1008555283289012,0.8678718623077435,0.8678718623077435,0.5,0.18460882881683238,2.5,2.5,1.8654734003595448,1.8654734003595448,0,0,1,0.8419317777680339,monotonic_increase,4
2_41,1,NA,2,41,2_41,corrected_fc,-0.08939509954058189,1.8820200829091782,1.8820200829091782,-0.08939509954058189,3,0,3.519007411736162,1.8105983131191121,1.70840909861705,-0.1021892145020622,0.9435605270580303,1.1772919052675241,1.1772919052675241,0.5,0.3472219685842566,2.5,1.5,1.97141518244976,1.97141518244976,0,0,1,0.7785001304820562,monotonic_increase,4
2_42,2,NA,2,42,2_42,corrected_fc,-0.08939509954058189,2.757774617346607,2.757774617346607,-0.08939509954058189,3,0,5.594216454290891,3.02724333557799,2.5669731187129012,-0.46027021686508895,0.8479573110441054,1.9732501748492657,1.9732501748492657,0.5,0.38160299726741176,2.5,1.5,2.847169716887189,2.847169716887189,0,0,1,0.7308616659020043,monotonic_increase,4
2_43,3,NA,2,43,2_43,corrected_fc,-0.08939509954058189,1.2465497518404398,1.2465497518404398,-0.08939509954058189,3,0,2.1605403236222065,0.9837923670178415,1.1767479566043653,0.1929555895865238,1.1961344650105672,0.5644119356445689,0.6319293252643037,1.5,0.1396035904721491,2.5,2.5,1.3359448513810217,1.3359448513810217,0,0,1,0.8990812252371453,monotonic_increase,4
2_44,5,NA,2,44,2_44,corrected_fc,-0.08939509954058189,2.5084753886600186,2.5673393774250064,-0.08939509954058189,2,0,4.945065749268455,2.407158366225942,2.5379073830425125,0.13074901681657058,1.0543167490145509,1.2575813268243115,1.3991531501412768,1.5,-0.058863988764987774,2.5,2.5,2.656734476965588,2.5978704882006003,0.058863988764987774,0.02215651931924329,0.977071987722937,0.8209370240285111,rise_then_depress,4
2_45,7,NA,2,45,2_45,corrected_fc,-0.08939509954058189,1.9039255966832258,1.9039255966832258,-0.08939509954058189,3,0,3.740428167681371,1.8893866955514889,1.8510414721298822,-0.03834522342160662,0.9797049362568873,1.1244006710740921,1.1244006710740921,0.5,0.10576824910668714,2.5,2.5,1.9933206962238077,1.9933206962238077,0,0,1,0.7914891737824482,monotonic_increase,4
2_46,6,NA,2,46,2_46,corrected_fc,-0.08939509954058189,1.9524447604462918,1.9524447604462918,-0.08939509954058189,3,0,3.0032977168314074,1.3382067779081561,1.6650909389232513,0.3268841610150952,1.2442702924626272,0.7834308685189235,0.7834308685189235,0.5,0.5747076430460809,2.5,2.5,2.0418398599868737,2.0418398599868737,0,0,1,0.8957252516281553,monotonic_increase,4
2_47,8,NA,2,47,2_47,corrected_fc,-0.08939509954058189,0.9173343394663058,0.9173343394663058,-0.08939509954058189,3,0,1.4241090914471302,0.6451661229109795,0.7789429685361506,0.13377684562517111,1.2073525575421908,0.45898297341885463,0.45898297341885463,0.5,0.2709637237277227,1.5,1.5,1.0067294390068877,1.0067294390068877,0,0,1,0.9332782518816589,monotonic_increase,4
2_48,9,NA,2,48,2_48,corrected_fc,-0.08939509954058189,3.150574012146972,3.150574012146972,-0.08939509954058189,3,0,5.900213301246993,2.990108447666969,2.910104853580023,-0.0800035940869459,0.9732439155678889,1.7893832494713047,1.7893832494713047,0.5,0.4809383171338979,2.5,1.5,3.2399691116875537,3.2399691116875537,0,0,1,0.7705284993037625,monotonic_increase,4
2_49,10,NA,2,49,2_49,corrected_fc,-0.08939509954058189,1.9608126003358708,1.9608126003358708,-0.08939509954058189,3,0,3.1906147275179837,1.4817200681605769,1.7088946593574066,0.2271745911968297,1.1533181577805358,0.8873243582819785,0.8873243582819785,0.5,0.5038358819569284,2.5,1.5,2.0502076998764527,2.0502076998764527,0,0,1,0.858989992994798,monotonic_increase,4
2_51,1,NA,2,51,2_51,corrected_fc,-0.08939509954058189,1.7095577727821454,1.7095577727821454,-0.08939509954058189,3,0,3.505814176694664,1.8026688478716189,1.7031453288230451,-0.0995235190485737,0.9447910140755583,1.0883950547505192,1.0883950547505192,0.5,0.012824887918200467,2.5,2.5,1.7989528723227273,1.7989528723227273,0,0,1,0.7847346252141786,monotonic_increase,4
2_52,2,NA,2,52,2_52,corrected_fc,-0.08939509954058189,1.5708715790264847,1.5708715790264847,-0.08939509954058189,3,0,2.5867821005458524,1.186177059160646,1.4006050413852065,0.2144279822245605,1.1807723227898983,0.7051004565995547,0.7051004565995547,0.5,0.3405330752825564,2.5,2.5,1.6602666785670666,1.6602666785670666,0,0,1,0.8779849762278434,monotonic_increase,4
2_53,3,NA,2,53,2_53,corrected_fc,-0.08939509954058189,0.7039389795331037,0.7039389795331037,-0.08939509954058189,3,0,0.7606630366967275,0.21852450544810598,0.5421385312486215,0.32361402580051557,2.4809049682410365,0.1624481132769091,0.3236008965689643,2.5,0.1624481132769091,0.5,1.5,0.7933340790736856,0.7933340790736856,0,0,1,1.3125349660284336,monotonic_increase,4
2_54,5,NA,2,54,2_54,corrected_fc,-0.08939509954058189,0.48088391388544527,0.48088391388544527,-0.08939509954058189,3,0,0.5139699150036057,0.11123467593605418,0.4027352390675515,0.2915005631314973,3.6205907526450933,0.08303404312209817,0.33094762066814143,1.5,0.08303404312209817,0.5,1.5,0.5702790134260272,0.5702790134260272,0,0,1,1.521788170201274,monotonic_increase,4
2_55,7,NA,2,55,2_55,corrected_fc,-0.08939509954058189,1.167730474732006,1.167730474732006,-0.08939509954058189,3,0,1.8584704441041346,0.8465574272588055,1.0119130168453292,0.16535558958652374,1.1953270791350248,0.5526022970903521,0.5526022970903521,0.5,0.3116349157733538,2.5,1.5,1.257125574272588,1.257125574272588,0,0,1,0.9045244340706944,monotonic_increase,4
2_56,6,NA,2,56,2_56,corrected_fc,-0.08939509954058189,1.1207834442344138,1.1207834442344138,-0.08939509954058189,3,0,1.5781828036546965,0.6209843935509404,0.9571984101037562,0.3362140165528158,1.5414210406001703,0.35827035487526393,0.5247381206384165,1.5,0.32717006826131523,2.5,2.5,1.2101785437749957,1.2101785437749957,0,0,1,1.02885335225967,monotonic_increase,4
2_57,8,NA,2,57,2_57,corrected_fc,-0.08939509954058189,1.1327798574480556,1.1327798574480556,-0.08939509954058189,3,0,1.6750148885485794,0.6897179210859661,0.9852969674626133,0.2955790463766472,1.4285506253212266,0.40490353165825343,0.5223056453594994,1.5,0.2949657799708847,2.5,2.5,1.2221749569886375,1.2221749569886375,0,0,1,0.9897201279998001,monotonic_increase,4
2_58,9,NA,2,58,2_58,corrected_fc,-0.08939509954058189,0.9721226315947511,0.9721226315947511,-0.08939509954058189,3,0,1.236044300313285,0.4331456625529232,0.8028986377603619,0.36975297520743866,1.8536457990324697,0.2504009899008097,0.4726687535657448,1.5,0.2504009899008097,0.5,1.5,1.061517731135333,1.061517731135333,0,0,1,1.1328512736937257,monotonic_increase,4
2_59,10,NA,2,59,2_59,corrected_fc,-0.08939509954058189,1.197879342045922,1.197879342045922,-0.08939509954058189,3,0,2.1154814473403807,0.9636901133429479,1.1517913339974328,0.18810122065448498,1.1951884927012273,0.5449310996793488,0.6501673258101768,1.5,0.09217601609697823,2.5,2.5,1.2872744415865038,1.2872744415865038,0,0,1,0.9035953052820395,monotonic_increase,4
3_01,1,NA,3,1,3_01,corrected_fc,0.06881699846860645,1.068966632875353,1.068966632875353,0.06881699846860645,3,0,1.7582224780536204,0.8723618510450144,0.885860627008606,0.013498775963591614,1.0154738265404675,0.41775904277117526,0.41775904277117526,0.5,0.21617857990207723,1.5,1.5,1.0001496344067466,1.0001496344067466,0,0,1,0.7184922439262439,monotonic_increase,4
3_02,2,NA,3,2,3_02,corrected_fc,0.06881699846860645,2.1596114995818265,2.1596114995818265,0.06881699846860645,3,0,3.669373298186387,1.8418790791016333,1.8274942190847536,-0.014384860016879664,0.9921901170494342,0.99096511210488325,0.99096511210488325,0.5,0.435594828014191,1.5,1.5,2.09079450111322,2.09079450111322,0,0,1,0.7333222977265598,monotonic_increase,4
3_03,3,NA,3,3,3_03,corrected_fc,0.06881699846860645,1.8787002692149666,1.8787002692149666,0.06881699846860645,3,0,3.2309618221859564,1.6144574829980836,1.6165043391878728,0.002046856189789281,1.0012678291075143,0.8340777807147843,0.8340777807147843,0.5,0.4514136299773883,1.5,1.5,1.8098832707463601,1.8098832707463601,0,0,1,0.7294152934152393,monotonic_increase,4
3_04,5,NA,3,4,3_04,corrected_fc,0.06881699846860645,1.7719605890509702,1.7719605890509702,0.06881699846860645,3,0,3.0412272172639296,1.4947459667030456,1.5464812505608838,0.05173528385783821,1.0346114222819751,0.7310195129647374,0.7310195129647374,0.5,0.4509586769801728,2.5,1.5,1.7031435905823638,1.7031435905823638,0,0,1,0.7386996243667763,monotonic_increase,4
3_05,7,NA,3,5,3_05,corrected_fc,0.06881699846860645,2.429260966728157,2.429260966728157,0.06881699846860645,3,0,4.67252825005515,2.4784036341024405,2.194124615952709,-0.28427901814973167,0.8852975301366987,1.3956840038109002,1.3956840038109002,0.5,0.4702727015508956,2.5,1.5,2.3604439682595504,2.3604439682595504,0,0,1,0.6891175054992343,monotonic_increase,4
3_06,6,NA,3,6,3_06,corrected_fc,0.06881699846860645,1.192531867700675,1.192531867700675,0.06881699846860645,3,0,1.7504095864692386,0.7901667229812582,0.9602428634879804,0.17007614050672215,1.2152408290050911,0.3229642956407057,0.46457800842538943,2.5,0.3229642956407057,0.5,2.5,1.1237148692320686,1.1237148692320686,0,0,1,0.8073389412933887,monotonic_increase,4
3_07,8,NA,3,7,3_07,corrected_fc,0.06881699846860645,1.2895820703406704,1.2895820703406704,0.06881699846860645,3,0,2.2009430604598776,1.0863148938798848,1.114628166579993,0.028313272700108305,1.0260635961631572,0.5132522647673172,0.5132522647673172,0.5,0.34990780752135464,2.5,1.5,1.220765071872064,1.220765071872064,0,0,1,0.7242066436964516,monotonic_increase,4
3_08,9,NA,3,8,3_08,corrected_fc,0.06881699846860645,1.461315105734983,1.461315105734983,0.06881699846860645,3,0,2.675423248217676,1.3550133781853848,1.3204098700322913,-0.03460350815309354,0.9744626077423427,0.6620355633176753,0.6620355633176753,0.5,0.2818104714053833,2.5,1.5,1.3924981072663765,1.3924981072663765,0,0,1,0.7060217557141634,monotonic_increase,4
3_09,10,NA,3,9,3_09,corrected_fc,0.06881699846860645,1.259781468220159,1.259781468220159,0.06881699846860645,3,0,2.57157441435839,1.384364547006112,1.187209867352278,-0.19715467965383393,0.8575847091142218,0.7238199160610037,0.7238199160610037,0.5,0.1451432017357619,2.5,1.5,1.1909644697515525,1.1909644697515525,0,0,1,0.6559546069551263,monotonic_increase,4
3_11,1,NA,3,11,3_11,corrected_fc,0.06881699846860645,1.4189150710962002,1.4189150710962002,0.06881699846860645,3,0,2.4076600475941774,1.1869124494330303,1.2207475981611473,0.03383514872811699,1.0285068614321802,0.5723968891170734,0.5723968891170734,0.5,0.38136623764041455,1.5,1.5,1.3500980726275937,1.3500980726275937,0,0,1,0.729796684165021,monotonic_increase,4
3_12,2,NA,3,12,3_12,corrected_fc,0.06881699846860645,1.1599165879247986,1.1599165879247986,0.06881699846860645,3,0,1.980278216741064,0.9560572860664907,1.0242209306745733,0.06816364460808266,1.0712966111984028,0.40856915165140695,0.41113912330433466,1.5,0.2713913145004505,2.5,2.5,1.0910995894561921,1.0910995894561921,0,0,1,0.7363749959470367,monotonic_increase,4
3_13,3,NA,3,13,3_13,corrected_fc,0.06881699846860645,1.2194755256480478,1.2194755256480478,0.06881699846860645,3,0,1.9447136880875466,0.9307945641117359,1.0139191239758107,0.08312455986407485,1.0893049476963816,0.4233877052570394,0.4233877052570394,0.5,0.3161580185779278,1.5,1.5,1.1506585271794414,1.1506585271794414,0,0,1,0.7527276343652372,monotonic_increase,4
3_14,5,NA,3,14,3_14,corrected_fc,0.06881699846860645,0.7592073680666427,0.7592073680666427,0.06881699846860645,3,0,1.2462356635495748,0.6200643782650724,0.6261712852845025,0.006106907019430063,1.0098488273693726,0.2702712793109816,0.2702712793109816,0.5,0.15404692472277426,1.5,1.5,0.6903903695980362,0.6903903695980362,0,0,1,0.6957618341696241,monotonic_increase,4
3_15,7,NA,3,15,3_15,corrected_fc,0.06881699846860645,1.4632625353318343,1.4632625353318343,0.06881699846860645,3,0,2.484434103523317,1.2192183986792773,1.2652157048440396,0.045997306164762275,1.0377268799540664,0.5824084637982452,0.5824084637982452,0.5,0.3960936609755894,2.5,1.5,1.3944455368632278,1.3944455368632278,0,0,1,0.7340417253197673,monotonic_increase,4
3_16,6,NA,3,16,3_16,corrected_fc,0.06881699846860645,1.0385012317730875,1.0385012317730875,0.06881699846860645,3,0,1.852191300439733,0.9351996529034239,0.9169916475363091,-0.018208005367114755,0.9805303548706567,0.43423312355074883,0.43423312355074883,0.5,0.24301916847355676,2.5,1.5,0.9696842333044811,0.9696842333044811,0,0,1,0.6935595302903156,monotonic_increase,4
3_17,8,NA,3,17,3_17,corrected_fc,0.06881699846860645,1.1662936891355664,1.1662936891355664,0.06881699846860645,3,0,1.8100115735844482,0.8088745737903261,1.001136999794122,0.19226242600379584,1.2376912715934048,0.2876589208610776,0.4795043911229937,1.5,0.2876589208610776,0.5,1.5,1.09747669066696,1.09747669066696,0,0,1,0.8059031841698114,monotonic_increase,4
3_18,9,NA,3,18,3_18,corrected_fc,0.06881699846860645,0.9702442098415751,0.9702442098415751,0.06881699846860645,3,0,1.5538942965753701,0.7385621501849869,0.8153321463903833,0.07676999620539637,1.1039452078422485,0.3051266110124815,0.3098241269023836,2.5,0.28647647345810356,1.5,2.5,0.9014272113729687,0.9014272113729687,0,0,1,0.744942648338534,monotonic_increase,4
3_19,10,NA,3,19,3_19,corrected_fc,0.06881699846860645,1.468707181429838,1.468707181429838,0.06881699846860645,3,0,2.436339729657618,1.1112329177355387,1.3251068119220797,0.213873894186541,1.1924654055626533,0.4172541988254683,0.6954352451202466,1.5,0.2872007390155167,2.5,2.5,1.3998901829612316,1.3998901829612316,0,0,1,0.7977802009520163,monotonic_increase,4
3_21,1,NA,3,21,3_21,corrected_fc,0.06881699846860645,1.3649114467399532,1.3649114467399532,0.06881699846860645,3,0,2.5649990108563845,1.2841307918272542,1.2808682190291305,-0.0032625727981236974,0.9974593142545229,0.5824927984651906,0.5824927984651906,0.5,0.16808645542164546,2.5,2.5,1.2960944482713468,1.2960944482713468,0,0,1,0.7147374614195967,monotonic_increase,4
3_22,2,NA,3,22,3_22,corrected_fc,0.06881699846860645,0.9272263607340305,0.9272263607340305,0.06881699846860645,3,0,1.8991636997718773,1.0392904471034745,0.8598732526684028,-0.17941719443507176,0.8273656849871839,0.5398048770991772,0.5398048770991772,0.5,0.13470621613125555,2.5,1.5,0.8584093622654241,0.8584093622654241,0,0,1,0.6290576815023305,monotonic_increase,4
3_23,3,NA,3,23,3_23,corrected_fc,0.06881699846860645,0.9487801963370481,0.9487801963370481,0.06881699846860645,3,0,1.897062745089361,0.9817101372943021,0.9153526077950588,-0.06635752949924334,0.9324061889773984,0.43752212996485773,0.43752212996485773,0.5,0.0668551770839787,2.5,2.5,0.8799631978684417,0.8799631978684417,0,0,1,0.6733373772834963,monotonic_increase,4
3_24,5,NA,3,24,3_24,corrected_fc,0.06881699846860645,1.1113456725920776,1.1113456725920776,0.06881699846860645,3,0,1.8829318034242306,0.9202736180825114,0.9626581853417192,0.042384567259207806,1.0460564841003708,0.4100627713339213,0.4100627713339213,0.5,0.2973749745007168,2.5,1.5,1.0425286741234712,1.0425286741234712,0,0,1,0.7250062866972028,monotonic_increase,4
3_25,7,NA,3,25,3_25,corrected_fc,0.06881699846860645,0.7224665799260785,0.7224665799260785,0.06881699846860645,3,0,1.3073858795150204,0.6850273175281236,0.6223585619868968,-0.06266875554122686,0.9085164139623468,0.32067654780135646,0.32067654780135646,0.5,0.13275699777775207,1.5,1.5,0.6536495814574721,0.6536495814574721,0,0,1,0.6447598074717703,monotonic_increase,4
3_26,6,NA,3,26,3_26,corrected_fc,0.06881699846860645,0.42700826502116906,0.42700826502116906,0.06881699846860645,3,0,0.682738323124043,0.31762904242861023,0.3651092806954328,0.04748023826682257,1.149483302609188,0.06279839654085229,0.1715949013602378,1.5,0.06279839654085229,0.5,1.5,0.3581912665525626,0.3581912665525626,0,0,1,0.7010072500204948,monotonic_increase,4
3_27,8,NA,3,27,3_27,corrected_fc,0.06881699846860645,1.35361816498855,1.35361816498855,0.06881699846860645,3,0,2.2055259848615663,1.109198304144387,1.0963276807171791,-0.012870623427207795,0.988396463121952,0.5864542082185731,0.5864542082185731,0.5,0.1837659897586288,1.5,1.5,1.2848011665199435,1.2848011665199435,0,0,1,0.7271973112223289,monotonic_increase,4
3_28,9,NA,3,28,3_28,corrected_fc,0.06881699846860645,3.2552969435062615,3.2552969435062615,0.06881699846860645,3,0,6.312110876940089,3.459759524758528,2.8523513521815613,-0.6074081725769669,0.8244363030926664,2.131831146627188,2.131831146627188,0.5,0.24875761576106648,1.5,1.5,3.186479945037655,3.186479945037655,0,0,1,0.6821104207337844,monotonic_increase,4
3_29,10,NA,3,29,3_29,corrected_fc,0.06881699846860645,1.4194415755546848,1.4194415755546848,0.06881699846860645,3,0,2.4851850285504,1.233127218443202,1.2520578101071975,0.018930591663995466,1.0153516939540876,0.5875646984104372,0.5875646984104372,0.5,0.33476753089497446,2.5,1.5,1.3506245770860783,1.3506245770860783,0,0,1,0.7221772653956304,monotonic_increase,4
3_31,1,NA,3,31,3_31,corrected_fc,0.06881699846860645,0.9608673731805619,0.9787321180015751,0.06881699846860645,2,0,1.9813329625927336,1.011533217001665,0.9697997455910685,-0.04173347141059658,0.9587423618827854,0.41894166029796787,0.4909734592350008,1.5,-0.01786474482101319,2.5,2.5,0.9099151195329687,0.8920503747119555,0.01786474482101319,0.019633419027241368,0.9817470536703237,0.6961014845673884,rise_then_depress,4
3_32,2,NA,3,32,3_32,corrected_fc,0.06881699846860645,1.2502214586161875,1.2502214586161875,0.06881699846860645,3,0,2.7198661586627955,1.493800787118925,1.2260653715438705,-0.2677354155750544,0.8207689955155049,0.7896206471802383,0.7896206471802383,0.5,0.04831217414463396,2.5,1.5,1.181404460147581,1.181404460147581,0,0,1,0.6462284364343539,monotonic_increase,4
3_33,3,NA,3,33,3_33,corrected_fc,0.06881699846860645,1.4659422954813834,1.4659422954813834,0.06881699846860645,3,0,2.7281475632741365,1.406202323523412,1.3219452397507248,-0.08425708377268726,0.9400818201170577,0.7140027338104693,0.7140027338104693,0.5,0.28799411146131737,2.5,1.5,1.397125297012777,1.397125297012777,0,0,1,0.6927351671439206,monotonic_increase,4
3_34,5,NA,3,34,3_34,corrected_fc,0.06881699846860645,1.2650415928774512,1.2650415928774512,0.06881699846860645,3,0,2.3601417216342853,1.227730094022432,1.132411627611853,-0.09531846641057906,0.9223620347219106,0.624613765146395,0.624613765146395,0.5,0.26525993053119645,2.5,1.5,1.1962245944088448,1.1962245944088448,0,0,1,0.6801027014487241,monotonic_increase,4
3_35,7,NA,3,35,3_35,corrected_fc,0.06881699846860645,1.757971178074837,1.757971178074837,0.06881699846860645,3,0,3.094279657785398,1.5822616883156504,1.5120179694697475,-0.07024371884590286,0.955605498531233,0.8460038101804117,0.8460038101804117,0.5,0.35124395221563987,1.5,1.5,1.6891541796062306,1.6891541796062306,0,0,1,0.7103612551119723,monotonic_increase,4
3_36,6,NA,3,36,3_36,corrected_fc,0.06881699846860645,0.9387459146264658,0.9387459146264658,0.06881699846860645,3,0,1.9045321542928741,1.0485782402895727,0.8559539140033015,-0.19262432628627124,0.8162995197830192,0.5587717858965946,0.5587717858965946,0.5,0.14557312901493602,1.5,1.5,0.8699289161578594,0.8699289161578594,0,0,1,0.6270785904442162,monotonic_increase,4
3_37,8,NA,3,37,3_37,corrected_fc,0.06881699846860645,1.3518857160015614,1.3518857160015614,0.06881699846860645,3,0,2.1517946956730625,1.0507172777227276,1.1010774179503349,0.050360140227607264,1.0479292967721587,0.522357220070264,0.522357220070264,0.5,0.2590949013602377,1.5,1.5,1.283068717532955,1.283068717532955,0,0,1,0.746876238831505,monotonic_increase,4
3_38,9,NA,3,38,3_38,corrected_fc,0.06881699846860645,1.9407158547986532,1.9407158547986532,0.06881699846860645,3,0,2.9413408512139307,1.338159445601115,1.6031814056128155,0.26502196001170053,1.1980496127594495,0.6021104696847164,0.6750688983716753,2.5,0.5947194882736551,1.5,2.5,1.8718988563300467,1.8718988563300467,0,0,1,0.8130725010383759,monotonic_increase,4
