individual_id,familly_id.group,timepoint_count,timepoint_hrs,alive.measurement,date,time,area_mm2.measurment,imageJ_ID,notes
55,5,3,20,TRUE,2026-04-28,07:30,726.16,,
102,5,3,20,TRUE,2026-04-28,07:30,550.507,,
110,5,3,20,TRUE,2026-04-28,07:30,615.754,,
175,5,3,20,TRUE,2026-04-28,07:30,807.849,,"Incorrectly identified as dead ??"" left at RT until next TP"
73,5,3,20,TRUE,2026-04-28,07:30,460.188,,
77,5,3,20,TRUE,2026-04-28,07:30,813.392,,
174,5,3,20,TRUE,2026-04-28,07:30,581.047,,
131,5,3,20,TRUE,2026-04-28,07:30,897.238,,
161,5,3,20,TRUE,2026-04-28,07:30,567.135,,
41,5,3,20,TRUE,2026-04-28,07:30,985.176,,
90,6,3,20,TRUE,2026-04-28,07:30,896.983,,
88,6,3,20,FALSE,2026-04-28,07:30,651.189,,
44,6,3,20,TRUE,2026-04-28,07:30,1213.738,,
1,6,3,20,TRUE,2026-04-28,07:30,453.816,,
133,6,3,20,TRUE,2026-04-28,07:30,742.084,,
13,6,3,20,TRUE,2026-04-28,07:30,584.008,,
51,6,3,20,TRUE,2026-04-28,07:30,1080.902,,
132,6,3,20,TRUE,2026-04-28,07:30,991.321,,
59,6,3,20,TRUE,2026-04-28,07:30,738.108,,
70,7,3,20,TRUE,2026-04-28,07:30,604.17,,
105,7,3,20,TRUE,2026-04-28,07:30,1151.021,,
48,7,3,20,TRUE,2026-04-28,07:30,672.14,,
26,7,3,20,TRUE,2026-04-28,07:30,934.032,,
147,7,3,20,TRUE,2026-04-28,07:30,687.707,,
15,7,3,20,TRUE,2026-04-28,07:30,812.587,,
35,7,3,20,TRUE,2026-04-28,07:30,1221.953,,
115,7,3,20,TRUE,2026-04-28,07:30,1520.651,,
29,7,3,20,TRUE,2026-04-28,07:30,423.073,,
87,7,3,20,TRUE,2026-04-28,07:30,475.288,,
57,7,3,20,TRUE,2026-04-28,07:30,1154.361,,
130,7,3,20,TRUE,2026-04-28,07:30,423.231,,
60,7,3,20,TRUE,2026-04-28,07:30,680.018,,
84,7,3,20,TRUE,2026-04-28,07:30,406.687,,
113,7,3,20,TRUE,2026-04-28,07:30,740.111,,
118,7,3,20,TRUE,2026-04-28,07:30,908.256,,
79,7,3,20,TRUE,2026-04-28,07:30,929.4,,
148,8,3,20,TRUE,2026-04-28,07:30,1018.793,,
149,8,3,20,TRUE,2026-04-28,07:30,545.782,,
153,8,3,20,TRUE,2026-04-28,07:30,611.145,,
142,8,3,20,TRUE,2026-04-28,07:30,1030.418,,
25,8,3,20,TRUE,2026-04-28,07:30,1103.121,,
24,8,3,20,TRUE,2026-04-28,07:30,682.888,,
18,8,3,20,TRUE,2026-04-28,07:30,1296.468,,
72,8,3,20,TRUE,2026-04-28,07:30,480.453,,
145,8,3,20,TRUE,2026-04-28,07:30,1089.54,,
141,8,3,20,TRUE,2026-04-28,07:30,862.654,,
56,9,3,20,TRUE,2026-04-28,07:30,688.203,,
19,9,3,20,TRUE,2026-04-28,07:30,613.351,,
104,9,3,20,TRUE,2026-04-28,07:30,703.217,,
112,9,3,20,TRUE,2026-04-28,07:30,835.207,,
22,9,3,20,TRUE,2026-04-28,07:30,1095.488,,
106,9,3,20,TRUE,2026-04-28,07:30,812.389,,
101,9,3,20,TRUE,2026-04-28,07:30,415.348,,
14,9,3,20,TRUE,2026-04-28,07:30,478.439,,
108,9,3,20,TRUE,2026-04-28,07:30,855.547,,
146,9,3,20,TRUE,2026-04-28,07:30,719.157,,
20,9,3,20,TRUE,2026-04-28,07:30,837.648,,
143,9,3,20,TRUE,2026-04-28,07:30,643.713,,
173,9,3,20,TRUE,2026-04-28,07:30,991.901,,
43,9,3,20,TRUE,2026-04-28,07:30,780.658,,
152,9,3,20,TRUE,2026-04-28,07:30,1556.287,,
184,1,4,22,TRUE,2026-04-28,09:30,892.711,,
199,1,4,22,TRUE,2026-04-28,09:30,752.164,,
207,1,4,22,TRUE,2026-04-28,09:30,866.707,,
206,1,4,22,TRUE,2026-04-28,09:30,966.032,,
205,1,4,22,TRUE,2026-04-28,09:30,671.191,,
204,1,4,22,TRUE,2026-04-28,09:30,581.354,,
203,1,4,22,TRUE,2026-04-28,09:30,703.359,,
202,1,4,22,TRUE,2026-04-28,09:30,1116.292,,
201,1,4,22,FALSE,2026-04-28,09:30,505.506,,
198,1,4,22,TRUE,2026-04-28,09:30,273.234,,
192,1,4,22,TRUE,2026-04-28,09:30,912.067,,
191,1,4,22,TRUE,2026-04-28,09:30,910.422,,
194,1,4,22,TRUE,2026-04-28,09:30,678.74,,
193,1,4,22,TRUE,2026-04-28,09:30,514.162,,
196,1,4,22,TRUE,2026-04-28,09:30,725.467,,
195,1,4,22,TRUE,2026-04-28,09:30,922.628,,
197,1,4,22,TRUE,2026-04-28,09:30,623.857,,
208,1,4,22,TRUE,2026-04-28,09:30,755.679,,
209,1,4,22,TRUE,2026-04-28,09:30,746.953,,
210,1,4,22,TRUE,2026-04-28,09:30,729.086,,
190,10,4,22,TRUE,2026-04-28,09:30,1169.234,,
177,10,4,22,TRUE,2026-04-28,09:30,1010.819,,
183,10,4,22,TRUE,2026-04-28,09:30,1031.688,,
189,10,4,22,TRUE,2026-04-28,09:30,972.327,,
180,10,4,22,TRUE,2026-04-28,09:30,706.11,,
187,10,4,22,TRUE,2026-04-28,09:30,1103.295,,
176,10,4,22,TRUE,2026-04-28,09:30,759.778,,
185,10,4,22,TRUE,2026-04-28,09:30,766.103,,
181,10,4,22,TRUE,2026-04-28,09:30,381.631,,
120,3,4,22,TRUE,2026-04-28,09:30,1281.176,,
103,3,4,22,TRUE,2026-04-28,09:30,962.545,,
37,3,4,22,TRUE,2026-04-28,09:30,996.196,,
58,3,4,22,TRUE,2026-04-28,09:30,853.94,,
23,3,4,22,TRUE,2026-04-28,09:30,723.896,,
65,3,4,22,TRUE,2026-04-28,09:30,1183.718,,
16,3,4,22,TRUE,2026-04-28,09:30,925.867,,
109,3,4,22,TRUE,2026-04-28,09:30,670.318,,
114,3,4,22,TRUE,2026-04-28,09:30,577.74,,
66,3,4,22,TRUE,2026-04-28,09:30,529.98,,
68,3,4,22,TRUE,2026-04-28,09:30,977.463,,
151,3,4,22,TRUE,2026-04-28,09:30,944.28,,
52,3,4,22,TRUE,2026-04-28,09:30,804.625,,
150,3,4,22,TRUE,2026-04-28,09:30,621.45,,
117,3,4,22,TRUE,2026-04-28,09:30,580.83,,
49,3,4,22,TRUE,2026-04-28,09:30,466.471,,
182,3,4,22,TRUE,2026-04-28,09:30,831.882,,
186,3,4,22,TRUE,2026-04-28,09:30,593.234,,
178,3,4,22,TRUE,2026-04-28,09:30,514.806,,
179,3,4,22,TRUE,2026-04-28,09:30,245.639,,
38,2,4,22,TRUE,2026-04-28,09:30,726.02,,
89,2,4,22,TRUE,2026-04-28,09:30,1047.736,,
74,2,4,22,TRUE,2026-04-28,09:30,708.578,,
116,2,4,22,TRUE,2026-04-28,09:30,474.522,,
39,2,4,22,TRUE,2026-04-28,09:30,650.478,,
144,2,4,22,TRUE,2026-04-28,09:30,833.131,,
81,2,4,22,TRUE,2026-04-28,09:30,856.059,,
107,2,4,22,TRUE,2026-04-28,09:30,1076.339,,
45,5,4,22,TRUE,2026-04-28,09:30,574.389,,
46,5,4,22,TRUE,2026-04-28,09:30,992.058,,
76,5,4,22,TRUE,2026-04-28,09:30,739.701,,
47,5,4,22,TRUE,2026-04-28,09:30,535.404,,
119,5,4,22,TRUE,2026-04-28,09:30,419.864,,
36,5,4,22,TRUE,2026-04-28,09:30,786.832,,
53,5,4,22,TRUE,2026-04-28,09:30,674.788,,
28,5,4,22,TRUE,2026-04-28,09:30,742.453,,
172,5,4,22,TRUE,2026-04-28,09:30,474.733,,
160,5,4,22,TRUE,2026-04-28,09:30,558.095,,
55,5,4,22,TRUE,2026-04-28,09:30,726.16,,
102,5,4,22,TRUE,2026-04-28,09:30,550.507,,
110,5,4,22,TRUE,2026-04-28,09:30,615.754,,
175,5,4,22,TRUE,2026-04-28,09:30,807.849,,
73,5,4,22,TRUE,2026-04-28,09:30,460.188,,
77,5,4,22,TRUE,2026-04-28,09:30,813.392,,
174,5,4,22,TRUE,2026-04-28,09:30,581.047,,
131,5,4,22,TRUE,2026-04-28,09:30,897.238,,
161,5,4,22,TRUE,2026-04-28,09:30,567.135,,
41,5,4,22,TRUE,2026-04-28,09:30,985.176,,
90,6,4,22,TRUE,2026-04-28,09:30,896.983,,
88,6,4,22,FALSE,2026-04-28,09:30,651.189,,
44,6,4,22,TRUE,2026-04-28,09:30,1213.738,,
1,6,4,22,TRUE,2026-04-28,09:30,453.816,,
133,6,4,22,TRUE,2026-04-28,09:30,742.084,,
13,6,4,22,TRUE,2026-04-28,09:30,584.008,,
51,6,4,22,TRUE,2026-04-28,09:30,1080.902,,
132,6,4,22,TRUE,2026-04-28,09:30,991.321,,
59,6,4,22,TRUE,2026-04-28,09:30,738.108,,
70,7,4,22,TRUE,2026-04-28,09:30,604.17,,
105,7,4,22,TRUE,2026-04-28,09:30,1151.021,,
48,7,4,22,TRUE,2026-04-28,09:30,672.14,,
26,7,4,22,TRUE,2026-04-28,09:30,934.032,,
147,7,4,22,TRUE,2026-04-28,09:30,687.707,,
15,7,4,22,TRUE,2026-04-28,09:30,812.587,,
35,7,4,22,TRUE,2026-04-28,09:30,1221.953,,
115,7,4,22,TRUE,2026-04-28,09:30,1520.651,,
29,7,4,22,TRUE,2026-04-28,09:30,423.073,,
87,7,4,22,TRUE,2026-04-28,09:30,475.288,,
57,7,4,22,TRUE,2026-04-28,09:30,1154.361,,
130,7,4,22,TRUE,2026-04-28,09:30,423.231,,
60,7,4,22,TRUE,2026-04-28,09:30,680.018,,
84,7,4,22,TRUE,2026-04-28,09:30,406.687,,
113,7,4,22,TRUE,2026-04-28,09:30,740.111,,
118,7,4,22,TRUE,2026-04-28,09:30,908.256,,
79,7,4,22,TRUE,2026-04-28,09:30,929.4,,
148,8,4,22,TRUE,2026-04-28,09:30,1018.793,,
149,8,4,22,TRUE,2026-04-28,09:30,545.782,,
153,8,4,22,TRUE,2026-04-28,09:30,611.145,,
142,8,4,22,TRUE,2026-04-28,09:30,1030.418,,
25,8,4,22,TRUE,2026-04-28,09:30,1103.121,,
24,8,4,22,TRUE,2026-04-28,09:30,682.888,,
18,8,4,22,TRUE,2026-04-28,09:30,1296.468,,
72,8,4,22,TRUE,2026-04-28,09:30,480.453,,
145,8,4,22,TRUE,2026-04-28,09:30,1089.54,,
141,8,4,22,TRUE,2026-04-28,09:30,862.654,,
56,9,4,22,TRUE,2026-04-28,09:30,688.203,,
19,9,4,22,TRUE,2026-04-28,09:30,613.351,,
104,9,4,22,TRUE,2026-04-28,09:30,703.217,,
112,9,4,22,TRUE,2026-04-28,09:30,835.207,,
22,9,4,22,TRUE,2026-04-28,09:30,1095.488,,
106,9,4,22,TRUE,2026-04-28,09:30,812.389,,
101,9,4,22,TRUE,2026-04-28,09:30,415.348,,
14,9,4,22,TRUE,2026-04-28,09:30,478.439,,
108,9,4,22,TRUE,2026-04-28,09:30,855.547,,
146,9,4,22,TRUE,2026-04-28,09:30,719.157,,
20,9,4,22,TRUE,2026-04-28,09:30,837.648,,
143,9,4,22,TRUE,2026-04-28,09:30,643.713,,
173,9,4,22,TRUE,2026-04-28,09:30,991.901,,
43,9,4,22,TRUE,2026-04-28,09:30,780.658,,
152,9,4,22,TRUE,2026-04-28,09:30,1556.287,,
184,1,5,24,TRUE,2026-04-28,11:30,892.711,,
199,1,5,24,TRUE,2026-04-28,11:30,752.164,,
207,1,5,24,TRUE,2026-04-28,11:30,866.707,,
206,1,5,24,TRUE,2026-04-28,11:30,966.032,,
205,1,5,24,TRUE,2026-04-28,11:30,671.191,,
204,1,5,24,TRUE,2026-04-28,11:30,581.354,,
203,1,5,24,TRUE,2026-04-28,11:30,703.359,,
202,1,5,24,TRUE,2026-04-28,11:30,1116.292,,
201,1,5,24,FALSE,2026-04-28,11:30,505.506,,
198,1,5,24,TRUE,2026-04-28,11:30,273.234,,
192,1,5,24,TRUE,2026-04-28,11:30,912.067,,
191,1,5,24,TRUE,2026-04-28,11:30,910.422,,
194,1,5,24,TRUE,2026-04-28,11:30,678.74,,
193,1,5,24,TRUE,2026-04-28,11:30,514.162,,
196,1,5,24,TRUE,2026-04-28,11:30,725.467,,
195,1,5,24,TRUE,2026-04-28,11:30,922.628,,
197,1,5,24,TRUE,2026-04-28,11:30,623.857,,
208,1,5,24,TRUE,2026-04-28,11:30,755.679,,
209,1,5,24,TRUE,2026-04-28,11:30,746.953,,
210,1,5,24,TRUE,2026-04-28,11:30,729.086,,
190,10,5,24,TRUE,2026-04-28,11:30,1169.234,,
177,10,5,24,TRUE,2026-04-28,11:30,1010.819,,
183,10,5,24,TRUE,2026-04-28,11:30,1031.688,,
189,10,5,24,TRUE,2026-04-28,11:30,972.327,,
180,10,5,24,TRUE,2026-04-28,11:30,706.11,,
187,10,5,24,TRUE,2026-04-28,11:30,1103.295,,
176,10,5,24,TRUE,2026-04-28,11:30,759.778,,
185,10,5,24,TRUE,2026-04-28,11:30,766.103,,
181,10,5,24,TRUE,2026-04-28,11:30,381.631,,
120,3,5,24,TRUE,2026-04-28,11:30,1281.176,,
103,3,5,24,TRUE,2026-04-28,11:30,962.545,,
37,3,5,24,TRUE,2026-04-28,11:30,996.196,,
58,3,5,24,TRUE,2026-04-28,11:30,853.94,,
23,3,5,24,TRUE,2026-04-28,11:30,723.896,,
65,3,5,24,TRUE,2026-04-28,11:30,1183.718,,
16,3,5,24,TRUE,2026-04-28,11:30,925.867,,
109,3,5,24,TRUE,2026-04-28,11:30,670.318,,
114,3,5,24,TRUE,2026-04-28,11:30,577.74,,
66,3,5,24,TRUE,2026-04-28,11:30,529.98,,
68,3,5,24,TRUE,2026-04-28,11:30,977.463,,
151,3,5,24,TRUE,2026-04-28,11:30,944.28,,
52,3,5,24,TRUE,2026-04-28,11:30,804.625,,
150,3,5,24,TRUE,2026-04-28,11:30,621.45,,
117,3,5,24,TRUE,2026-04-28,11:30,580.83,,
49,3,5,24,TRUE,2026-04-28,11:30,466.471,,
182,3,5,24,TRUE,2026-04-28,11:30,831.882,,
186,3,5,24,TRUE,2026-04-28,11:30,593.234,,
178,3,5,24,TRUE,2026-04-28,11:30,514.806,,
179,3,5,24,TRUE,2026-04-28,11:30,245.639,,
38,2,5,24,TRUE,2026-04-28,11:30,726.02,,
89,2,5,24,TRUE,2026-04-28,11:30,1047.736,,
74,2,5,24,TRUE,2026-04-28,11:30,708.578,,
116,2,5,24,TRUE,2026-04-28,11:30,474.522,,
39,2,5,24,TRUE,2026-04-28,11:30,650.478,,
144,2,5,24,TRUE,2026-04-28,11:30,833.131,,
81,2,5,24,TRUE,2026-04-28,11:30,856.059,,
107,2,5,24,TRUE,2026-04-28,11:30,1076.339,,
45,5,5,24,TRUE,2026-04-28,11:30,574.389,,
46,5,5,24,TRUE,2026-04-28,11:30,992.058,,
76,5,5,24,TRUE,2026-04-28,11:30,739.701,,
47,5,5,24,TRUE,2026-04-28,11:30,535.404,,
119,5,5,24,TRUE,2026-04-28,11:30,419.864,,
36,5,5,24,TRUE,2026-04-28,11:30,786.832,,
53,5,5,24,TRUE,2026-04-28,11:30,674.788,,
28,5,5,24,TRUE,2026-04-28,11:30,742.453,,
172,5,5,24,TRUE,2026-04-28,11:30,474.733,,
160,5,5,24,TRUE,2026-04-28,11:30,558.095,,
55,5,5,24,TRUE,2026-04-28,11:30,726.16,,
102,5,5,24,TRUE,2026-04-28,11:30,550.507,,
110,5,5,24,TRUE,2026-04-28,11:30,615.754,,
175,5,5,24,TRUE,2026-04-28,11:30,807.849,,
73,5,5,24,TRUE,2026-04-28,11:30,460.188,,
77,5,5,24,TRUE,2026-04-28,11:30,813.392,,
174,5,5,24,TRUE,2026-04-28,11:30,581.047,,
131,5,5,24,TRUE,2026-04-28,11:30,897.238,,
161,5,5,24,TRUE,2026-04-28,11:30,567.135,,
41,5,5,24,TRUE,2026-04-28,11:30,985.176,,
90,6,5,24,TRUE,2026-04-28,11:30,896.983,,
88,6,5,24,FALSE,2026-04-28,11:30,651.189,,
44,6,5,24,TRUE,2026-04-28,11:30,1213.738,,
1,6,5,24,TRUE,2026-04-28,11:30,453.816,,
133,6,5,24,TRUE,2026-04-28,11:30,742.084,,
13,6,5,24,FALSE,2026-04-28,11:30,584.008,,
51,6,5,24,TRUE,2026-04-28,11:30,1080.902,,
132,6,5,24,TRUE,2026-04-28,11:30,991.321,,
59,6,5,24,TRUE,2026-04-28,11:30,738.108,,
70,7,5,24,TRUE,2026-04-28,11:30,604.17,,
105,7,5,24,TRUE,2026-04-28,11:30,1151.021,,
48,7,5,24,TRUE,2026-04-28,11:30,672.14,,
26,7,5,24,TRUE,2026-04-28,11:30,934.032,,
147,7,5,24,TRUE,2026-04-28,11:30,687.707,,
15,7,5,24,TRUE,2026-04-28,11:30,812.587,,
35,7,5,24,TRUE,2026-04-28,11:30,1221.953,,
115,7,5,24,TRUE,2026-04-28,11:30,1520.651,,
29,7,5,24,TRUE,2026-04-28,11:30,423.073,,
87,7,5,24,TRUE,2026-04-28,11:30,475.288,,
57,7,5,24,TRUE,2026-04-28,11:30,1154.361,,
130,7,5,24,TRUE,2026-04-28,11:30,423.231,,
60,7,5,24,TRUE,2026-04-28,11:30,680.018,,
84,7,5,24,TRUE,2026-04-28,11:30,406.687,,
113,7,5,24,TRUE,2026-04-28,11:30,740.111,,
118,7,5,24,TRUE,2026-04-28,11:30,908.256,,
79,7,5,24,TRUE,2026-04-28,11:30,929.4,,
148,8,5,24,TRUE,2026-04-28,11:30,1018.793,,
149,8,5,24,TRUE,2026-04-28,11:30,545.782,,
153,8,5,24,TRUE,2026-04-28,11:30,611.145,,
142,8,5,24,TRUE,2026-04-28,11:30,1030.418,,
25,8,5,24,TRUE,2026-04-28,11:30,1103.121,,
24,8,5,24,TRUE,2026-04-28,11:30,682.888,,
18,8,5,24,TRUE,2026-04-28,11:30,1296.468,,
72,8,5,24,TRUE,2026-04-28,11:30,480.453,,
145,8,5,24,TRUE,2026-04-28,11:30,1089.54,,
141,8,5,24,TRUE,2026-04-28,11:30,862.654,,
56,9,5,24,TRUE,2026-04-28,11:30,688.203,,
19,9,5,24,TRUE,2026-04-28,11:30,613.351,,
104,9,5,24,TRUE,2026-04-28,11:30,703.217,,
112,9,5,24,TRUE,2026-04-28,11:30,835.207,,
22,9,5,24,TRUE,2026-04-28,11:30,1095.488,,
106,9,5,24,TRUE,2026-04-28,11:30,812.389,,
101,9,5,24,TRUE,2026-04-28,11:30,415.348,,
14,9,5,24,TRUE,2026-04-28,11:30,478.439,,
108,9,5,24,TRUE,2026-04-28,11:30,855.547,,
146,9,5,24,TRUE,2026-04-28,11:30,719.157,,
20,9,5,24,TRUE,2026-04-28,11:30,837.648,,
143,9,5,24,TRUE,2026-04-28,11:30,643.713,,
173,9,5,24,TRUE,2026-04-28,11:30,991.901,,
43,9,5,24,TRUE,2026-04-28,11:30,780.658,,
152,9,5,24,TRUE,2026-04-28,11:30,1556.287,,
184,1,6,27,TRUE,2026-04-28,14:30,892.711,,
199,1,6,27,TRUE,2026-04-28,14:30,752.164,,
207,1,6,27,TRUE,2026-04-28,14:30,866.707,,
206,1,6,27,TRUE,2026-04-28,14:30,966.032,,
205,1,6,27,TRUE,2026-04-28,14:30,671.191,,
204,1,6,27,TRUE,2026-04-28,14:30,581.354,,
203,1,6,27,TRUE,2026-04-28,14:30,703.359,,
202,1,6,27,TRUE,2026-04-28,14:30,1116.292,,
201,1,6,27,FALSE,2026-04-28,14:30,505.506,,
198,1,6,27,TRUE,2026-04-28,14:30,273.234,,
192,1,6,27,TRUE,2026-04-28,14:30,912.067,,
191,1,6,27,TRUE,2026-04-28,14:30,910.422,,
194,1,6,27,TRUE,2026-04-28,14:30,678.74,,
193,1,6,27,TRUE,2026-04-28,14:30,514.162,,
196,1,6,27,TRUE,2026-04-28,14:30,725.467,,
195,1,6,27,TRUE,2026-04-28,14:30,922.628,,
197,1,6,27,TRUE,2026-04-28,14:30,623.857,,
208,1,6,27,TRUE,2026-04-28,14:30,755.679,,
209,1,6,27,TRUE,2026-04-28,14:30,746.953,,
210,1,6,27,TRUE,2026-04-28,14:30,729.086,,
190,10,6,27,TRUE,2026-04-28,14:30,1169.234,,
177,10,6,27,TRUE,2026-04-28,14:30,1010.819,,
183,10,6,27,TRUE,2026-04-28,14:30,1031.688,,
189,10,6,27,TRUE,2026-04-28,14:30,972.327,,
180,10,6,27,TRUE,2026-04-28,14:30,706.11,,
187,10,6,27,TRUE,2026-04-28,14:30,1103.295,,
176,10,6,27,TRUE,2026-04-28,14:30,759.778,,
185,10,6,27,TRUE,2026-04-28,14:30,766.103,,
181,10,6,27,TRUE,2026-04-28,14:30,381.631,,
120,3,6,27,TRUE,2026-04-28,14:30,1281.176,,
103,3,6,27,TRUE,2026-04-28,14:30,962.545,,
37,3,6,27,TRUE,2026-04-28,14:30,996.196,,
58,3,6,27,TRUE,2026-04-28,14:30,853.94,,
23,3,6,27,TRUE,2026-04-28,14:30,723.896,,
65,3,6,27,TRUE,2026-04-28,14:30,1183.718,,
16,3,6,27,TRUE,2026-04-28,14:30,925.867,,
109,3,6,27,TRUE,2026-04-28,14:30,670.318,,
114,3,6,27,TRUE,2026-04-28,14:30,577.74,,
66,3,6,27,TRUE,2026-04-28,14:30,529.98,,
68,3,6,27,TRUE,2026-04-28,14:30,977.463,,
151,3,6,27,TRUE,2026-04-28,14:30,944.28,,
52,3,6,27,TRUE,2026-04-28,14:30,804.625,,
150,3,6,27,TRUE,2026-04-28,14:30,621.45,,
117,3,6,27,TRUE,2026-04-28,14:30,580.83,,
49,3,6,27,TRUE,2026-04-28,14:30,466.471,,
182,3,6,27,TRUE,2026-04-28,14:30,831.882,,
186,3,6,27,TRUE,2026-04-28,14:30,593.234,,
178,3,6,27,TRUE,2026-04-28,14:30,514.806,,
179,3,6,27,TRUE,2026-04-28,14:30,245.639,,
38,2,6,27,TRUE,2026-04-28,14:30,726.02,,
89,2,6,27,TRUE,2026-04-28,14:30,1047.736,,
74,2,6,27,TRUE,2026-04-28,14:30,708.578,,
116,2,6,27,TRUE,2026-04-28,14:30,474.522,,
39,2,6,27,TRUE,2026-04-28,14:30,650.478,,
144,2,6,27,TRUE,2026-04-28,14:30,833.131,,
81,2,6,27,TRUE,2026-04-28,14:30,856.059,,
107,2,6,27,TRUE,2026-04-28,14:30,1076.339,,
45,5,6,27,TRUE,2026-04-28,14:30,574.389,,
46,5,6,27,TRUE,2026-04-28,14:30,992.058,,
76,5,6,27,TRUE,2026-04-28,14:30,739.701,,
47,5,6,27,TRUE,2026-04-28,14:30,535.404,,
119,5,6,27,TRUE,2026-04-28,14:30,419.864,,
36,5,6,27,TRUE,2026-04-28,14:30,786.832,,
53,5,6,27,TRUE,2026-04-28,14:30,674.788,,
28,5,6,27,TRUE,2026-04-28,14:30,742.453,,
172,5,6,27,TRUE,2026-04-28,14:30,474.733,,
160,5,6,27,TRUE,2026-04-28,14:30,558.095,,
55,5,6,27,TRUE,2026-04-28,14:30,726.16,,
102,5,6,27,TRUE,2026-04-28,14:30,550.507,,
110,5,6,27,TRUE,2026-04-28,14:30,615.754,,
175,5,6,27,TRUE,2026-04-28,14:30,807.849,,
73,5,6,27,TRUE,2026-04-28,14:30,460.188,,
77,5,6,27,TRUE,2026-04-28,14:30,813.392,,
174,5,6,27,TRUE,2026-04-28,14:30,581.047,,
131,5,6,27,TRUE,2026-04-28,14:30,897.238,,
161,5,6,27,TRUE,2026-04-28,14:30,567.135,,
41,5,6,27,TRUE,2026-04-28,14:30,985.176,,
90,6,6,27,TRUE,2026-04-28,14:30,896.983,,
88,6,6,27,FALSE,2026-04-28,14:30,651.189,,
44,6,6,27,TRUE,2026-04-28,14:30,1213.738,,
1,6,6,27,TRUE,2026-04-28,14:30,453.816,,
133,6,6,27,TRUE,2026-04-28,14:30,742.084,,
13,6,6,27,FALSE,2026-04-28,14:30,584.008,,
51,6,6,27,TRUE,2026-04-28,14:30,1080.902,,
132,6,6,27,TRUE,2026-04-28,14:30,991.321,,
59,6,6,27,TRUE,2026-04-28,14:30,738.108,,
70,7,6,27,TRUE,2026-04-28,14:30,604.17,,
105,7,6,27,TRUE,2026-04-28,14:30,1151.021,,
48,7,6,27,TRUE,2026-04-28,14:30,672.14,,
26,7,6,27,TRUE,2026-04-28,14:30,934.032,,
147,7,6,27,TRUE,2026-04-28,14:30,687.707,,
15,7,6,27,TRUE,2026-04-28,14:30,812.587,,
35,7,6,27,TRUE,2026-04-28,14:30,1221.953,,
115,7,6,27,TRUE,2026-04-28,14:30,1520.651,,
29,7,6,27,TRUE,2026-04-28,14:30,423.073,,
87,7,6,27,TRUE,2026-04-28,14:30,475.288,,
57,7,6,27,TRUE,2026-04-28,14:30,1154.361,,
130,7,6,27,TRUE,2026-04-28,14:30,423.231,,
60,7,6,27,TRUE,2026-04-28,14:30,680.018,,
84,7,6,27,TRUE,2026-04-28,14:30,406.687,,
113,7,6,27,TRUE,2026-04-28,14:30,740.111,,
118,7,6,27,TRUE,2026-04-28,14:30,908.256,,
79,7,6,27,TRUE,2026-04-28,14:30,929.4,,
148,8,6,27,TRUE,2026-04-28,14:30,1018.793,,
149,8,6,27,TRUE,2026-04-28,14:30,545.782,,
153,8,6,27,TRUE,2026-04-28,14:30,611.145,,
142,8,6,27,TRUE,2026-04-28,14:30,1030.418,,
25,8,6,27,TRUE,2026-04-28,14:30,1103.121,,
24,8,6,27,TRUE,2026-04-28,14:30,682.888,,
18,8,6,27,TRUE,2026-04-28,14:30,1296.468,,
72,8,6,27,TRUE,2026-04-28,14:30,480.453,,
145,8,6,27,TRUE,2026-04-28,14:30,1089.54,,
141,8,6,27,TRUE,2026-04-28,14:30,862.654,,
56,9,6,27,TRUE,2026-04-28,14:30,688.203,,
19,9,6,27,TRUE,2026-04-28,14:30,613.351,,
104,9,6,27,TRUE,2026-04-28,14:30,703.217,,
112,9,6,27,TRUE,2026-04-28,14:30,835.207,,
22,9,6,27,TRUE,2026-04-28,14:30,1095.488,,
106,9,6,27,TRUE,2026-04-28,14:30,812.389,,
101,9,6,27,TRUE,2026-04-28,14:30,415.348,,
14,9,6,27,TRUE,2026-04-28,14:30,478.439,,
108,9,6,27,TRUE,2026-04-28,14:30,855.547,,
146,9,6,27,TRUE,2026-04-28,14:30,719.157,,
20,9,6,27,TRUE,2026-04-28,14:30,837.648,,
143,9,6,27,TRUE,2026-04-28,14:30,643.713,,
173,9,6,27,TRUE,2026-04-28,14:30,991.901,,
43,9,6,27,TRUE,2026-04-28,14:30,780.658,,
152,9,6,27,TRUE,2026-04-28,14:30,1556.287,,
184,1,7,44,TRUE,2026-04-29,07:30,892.711,,
199,1,7,44,TRUE,2026-04-29,07:30,752.164,,
207,1,7,44,TRUE,2026-04-29,07:30,866.707,,
206,1,7,44,TRUE,2026-04-29,07:30,966.032,,
205,1,7,44,TRUE,2026-04-29,07:30,671.191,,
204,1,7,44,TRUE,2026-04-29,07:30,581.354,,
203,1,7,44,TRUE,2026-04-29,07:30,703.359,,
202,1,7,44,TRUE,2026-04-29,07:30,1116.292,,
201,1,7,44,FALSE,2026-04-29,07:30,505.506,,
198,1,7,44,TRUE,2026-04-29,07:30,273.234,,
192,1,7,44,TRUE,2026-04-29,07:30,912.067,,
191,1,7,44,TRUE,2026-04-29,07:30,910.422,,
194,1,7,44,TRUE,2026-04-29,07:30,678.74,,
193,1,7,44,TRUE,2026-04-29,07:30,514.162,,
196,1,7,44,TRUE,2026-04-29,07:30,725.467,,
195,1,7,44,TRUE,2026-04-29,07:30,922.628,,
