experiment,value_metric,feature,family_id_group,n,mean,sd,se,median,iqr
01.00-resazurin-20260415-36C,corrected_fc,peak_value,7,13,9.69077101439061,7.630818666950471,2.116408305958284,11.846766415556656,11.906535308883312
01.00-resazurin-20260415-36C,corrected_fc,peak_value,8,10,12.274188116931539,6.57384002983197,2.078830746785827,10.283620274371364,8.72505632524891
01.00-resazurin-20260415-36C,corrected_fc,peak_value,9,20,6.825193137670632,7.245898434346923,1.6202321457259017,2.62981928082757,11.465269267121277
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,1,20,0.9515008692322616,0.0980372931697032,0.021921805185753214,1,0.0043669579512159995
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,10,10,0.9230439590591701,0.11102614849130708,0.03510955090685976,0.9888891066925998,0.1463949988606692
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,2,10,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,3,20,0.9907674969658441,0.041289008773691446,0.00923250303415593,1,0
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,5,20,0.9699154695536869,0.10025655936573881,0.022418048193203515,1,0
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,6,3,0.9080886105295514,0.15919519635706825,0.09191138947044869,1,0.13786708420567306
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,7,13,0.9335806871252099,0.20105537822247033,0.05576272887607098,1,0
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,8,10,1,0,0,1,0
01.00-resazurin-20260415-36C,corrected_fc,resilience_ratio,9,20,0.9114959674619757,0.21204610382978664,0.04741495025273814,1,0
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,1,20,0.9636707738792959,0.17554802257863886,0.039253731180150436,0.9359140338846954,0.17192617051616343
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,10,10,0.7466318990311834,0.10225541720216666,0.0323360021449609,0.7715618403133756,0.17058320421106976
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,2,10,1.0693834856940263,0.35107826614150794,0.11102069579899393,1.0817551161689294,0.47636517236128473
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,3,20,1.0169824267349223,0.15925400804552553,0.03561027876790935,0.9868801100456719,0.25845779266892777
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,5,20,1.0185542253325017,0.25157907012814223,0.05625479025227127,0.9822023535893216,0.32197785456287054
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,6,3,1.0338960981151013,0.25789445438112674,0.14889543265945518,0.9389810055041123,0.24444404982843138
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,7,13,0.9875124944043768,0.26596160651945716,0.07376447766236004,0.9436865809933653,0.3454009214453061
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,8,10,1.011936334515996,0.23958871150271382,0.07576460300135587,1.0192339518594467,0.23214097690302793
01.00-resazurin-20260415-36C,corrected_fc,stability_cv,9,20,1.0126793742269649,0.23597024017078205,0.05276454976888202,0.9837295409754645,0.25660082032539866
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,1,20,3.925,1.8301207898013612,0.4092274493031447,4,3.75
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,10,10,5.6,0.8432740427115677,0.2666666666666666,6,0
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,2,10,3.15,1.8863545089227882,0.5965176722724427,2.75,2.5
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,3,20,3.25,1.9364916731037085,0.4330127018922193,2.75,3
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,5,20,3.825,1.934962259933878,0.43267071471087687,4,4.5
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,6,3,4.666666666666667,1.1547005383792517,0.6666666666666667,4,1
01.00-resazurin-20260415-36C,corrected_fc,time_to_min_slope,7,13,4.269230769230769,1.6784837480022534,0.465527632188854,4,2
