experiment,trace_id,family_id_group,treatment_group,round_group,cup_id_group,sample_id_group,value_metric,baseline_value,final_value,peak_value,trough_value,time_to_peak,time_to_trough,auc_total,auc_early,auc_late,delta_auc_late_minus_early,late_early_auc_ratio,initial_slope,vmax,time_to_vmax,min_slope,time_to_min_slope,inflection_time,metabolic_scope,final_delta,depression_abs,metabolic_depression_index,resilience_ratio,stability_cv,trajectory_class,n_timepoints
01.00-resazurin-20260415-36C,146,10,NA,NA,NA,146,corrected_fc,0.03964757709251099,5.174924247721604,5.174924247721604,0.03964757709251099,7,1,18.57111434515069,2.679602387944899,15.89151195720579,13.211909569260891,5.930548512980565,1.2467009882758782,1.4605115026921196,2.5,0.5950302135048828,6,4,5.135276670629093,5.135276670629093,0,0,1,0.7752883542739053,monotonic_increase,5
01.00-resazurin-20260415-36C,147,10,NA,NA,NA,147,corrected_fc,-0.0396475770925111,11.03227495636273,11.619167151525224,-0.0396475770925111,5,1,46.93573061258415,5.789121851882637,41.14660876070151,35.35748690881887,7.107573447831389,2.4105934668772333,4.505053611503617,2.5,-0.2934460975812465,6,6,11.658814728617735,11.071922533455242,0.586892195162493,0.050338924566826426,0.9494893061173104,0.810281731766165,rise_then_depress,5
01.00-resazurin-20260415-36C,148,10,NA,NA,NA,148,corrected_fc,-0.0396475770925111,8.352268336038334,8.352268336038334,-0.0396475770925111,7,1,29.07236440813997,3.623912203416029,25.448452204723942,21.824540001307913,7.022369962698137,1.7843680702943399,2.053310504319083,2.5,0.8515959502279928,6,4,8.391915913130845,8.391915913130845,0,0,1,0.8390229320685265,monotonic_increase,5
01.00-resazurin-20260415-36C,149,10,NA,NA,NA,149,corrected_fc,-0.0396475770925111,0.625486417033774,0.8692884238864416,-0.0396475770925111,5,1,3.3578249918420626,0.42145282672540385,2.9363721651166586,2.5149193383912545,6.967261764339385,0.19476974220916965,0.41718673519334315,2.5,-0.12190100342633381,6,6,0.9089360009789527,0.665133994126285,0.24380200685266762,0.26822791328551754,0.7195384176834312,0.8474400586697716,rise_then_depress,5
01.00-resazurin-20260415-36C,15,1,NA,NA,NA,15,corrected_fc,-0.0396475770925111,14.950554550966643,14.950554550966643,-0.0396475770925111,7,1,27.67836097592385,1.5693352363884165,26.109025739535433,24.539690503147018,16.63699707630432,0.3370349901001788,5.331545284304626,6,0.3370349901001788,1.5,6,14.990202128059154,14.990202128059154,0,0,1,1.3921409492556378,monotonic_increase,5
01.00-resazurin-20260415-36C,150,10,NA,NA,NA,150,corrected_fc,0.03964757709251099,0.8451263846713142,0.8451263846713142,0.03964757709251099,7,1,3.618784055429622,0.8406736238826396,2.7781104315469825,1.937436807664343,3.304624235403411,0.4827783242803986,0.4827783242803986,1.5,0.03561011077370524,4,2.5,0.8054788075788032,0.8054788075788032,0,0,1,0.563874209781244,monotonic_increase,5
01.00-resazurin-20260415-36C,151,10,NA,NA,NA,151,corrected_fc,-0.0396475770925111,1.1954268932242498,1.4549215042607115,-0.0396475770925111,5,1,5.2997658451402945,0.6143622540098311,4.685403591130464,4.071041337120633,7.626450942501242,0.38376677495620237,0.43739390743796036,4,-0.12974730551823088,6,6,1.4945690813532226,1.2350744703167609,0.25949461103646176,0.1736250363225154,0.8216435661466709,0.8670931428153543,rise_then_depress,5
01.00-resazurin-20260415-36C,152,10,NA,NA,NA,152,corrected_fc,0.03964757709251099,1.1820610346075908,1.1820610346075908,0.03964757709251099,7,1,4.260748287486072,0.5983013554365557,3.662446932049516,3.06414557661296,6.121408381863317,0.22680501553838994,0.35759735588789776,2.5,0.12694653007301382,6,4,1.14241345751508,1.14241345751508,0,0,1,0.7678353263528459,monotonic_increase,5
01.00-resazurin-20260415-36C,153,10,NA,NA,NA,153,corrected_fc,-0.0396475770925111,0.570678476486455,0.7489316278892937,-0.0396475770925111,5,1,3.3674844245491133,0.7336958100550489,2.6337886144940645,1.9000928044390157,3.589755561363302,0.5105437345793045,0.5105437345793045,1.5,-0.08912657570141935,6,2.5,0.7885792049818048,0.6103260535789661,0.1782531514028387,0.2260434339083943,0.7619900872590897,0.6445034275670155,rise_then_depress,5
01.00-resazurin-20260415-36C,16,9,NA,NA,NA,16,corrected_fc,-0.0396475770925111,0.07873054222443976,0.5449214467196701,-0.0396475770925111,5,1,1.577769388840379,0.11380410591069945,1.4639652829296794,1.3501611770189799,12.863905666799344,0.0255795479165164,0.3094598764418941,2.5,-0.2330954522476152,6,6,0.5845690238121812,0.11837811931695086,0.4661909044952304,0.7974950527741527,0.14448053512737216,1.422428185698211,rise_then_depress,5
