experiment,value_metric,feature,n,n_family,f_statistic,p_value,kruskal_p_value,eta_sq,omega_sq,max_abs_pairwise_d,p_adj_bh,rank_within_metric,rank_score
01.00-resazurin-20260602-mgig-36C,metabolism_per_area_mm2_measurement,time_to_peak,99,9,1.293307086614173,0.25709576087118463,0.2025779704243098,0.10310734463276831,0.023152824178385482,0.80264416282165,0.3370350877561019,16,20
01.00-resazurin-20260602-mgig-36C,metabolism_per_area_mm2_measurement,auc_early,99,9,1.2630544476175947,0.27283792818351105,0.08721780358455004,0.10093893964139762,0.020814473359638288,0.9948941229511044,0.3370350877561019,16,21
01.00-resazurin-20260602-mgig-36C,metabolism_per_area_mm2_measurement,metabolic_depression_index,99,9,1.1320335892677582,0.34978979564582297,0.19468180016286965,0.09142549817091102,0.010556746995630976,0.9940003948354527,0.386792535929662,18,23
01.00-resazurin-20260602-mgig-36C,metabolism_per_area_mm2_measurement,resilience_ratio,99,9,1.1317762216262537,0.34995515155540846,0.19468180016286965,0.09140661253831023,0.01053638597917753,0.9938374948255823,0.386792535929662,18,24
01.00-resazurin-20260602-mgig-36C,corrected_fc,metabolic_depression_index,99,9,1.132033589267758,0.34978979564582297,0.19468180016286965,0.09142549817091099,0.01055674699563096,0.9940003948354527,0.38679253592966284,18,29
01.00-resazurin-20260602-mgig-36C,corrected_fc,resilience_ratio,99,9,1.131776221626253,0.3499551515554092,0.19468180016286965,0.09140661253831017,0.010536385979177472,0.9938374948255772,0.38679253592966284,18,30
01.00-resazurin-20260602-mgig-36C,corrected_fc,time_to_min_slope,99,9,0.8704657411553941,0.5444590987964273,0.5414428879957105,0.07181784592647313,0,1.0272515245761997,0.5716820537362487,20,32
01.00-resazurin-20260602-mgig-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,99,9,0.8704657411553941,0.5444590987964273,0.5414428879957105,0.07181784592647313,0,1.0272515245761997,0.5716820537362487,20,26
01.00-resazurin-20260602-mgig-36C,metabolism_per_area_mm2_measurement,trough_value,99,9,0.2485914111834218,0.9800170153656366,0.9996738057684189,0.021619292511050013,0,0.4813105232968775,0.9800170153656366,21,28
01.00-resazurin-20260602-mgig-36C,corrected_fc,trough_value,99,9,0.18470790378006963,0.9924726356773319,0.9926389981776409,0.016153268219384,0,0.35570066288174007,0.9924726356773319,21,34
01.00-resazurin-20260602-mgig-36C,corrected_fc,time_to_trough,99,9,NA,NA,NA,NA,0,-Inf,NA,NA,NA
01.00-resazurin-20260602-mgig-36C,metabolism_per_area_mm2_measurement,time_to_trough,99,9,NA,NA,NA,NA,0,-Inf,NA,NA,NA
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,final_delta,99,9,4.201292173095611,2.61366219190644e-4,4.551499874572418e-4,0.27190555495488355,0.20552337729161832,1.8448623692879833,0.0013995920637980064,1,2
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,final_value,99,9,4.200843326192575,2.616521313776541e-4,4.63925947318825e-4,0.2718844038157595,0.20550048296967574,1.8446243984004367,0.0013995920637980064,1,3
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,metabolic_scope,99,9,4.19361698369016,2.662989324949925e-4,4.551499874572418e-4,0.27154370560465174,0.2051317073980191,1.8434929343718387,0.0013995920637980064,1,4
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,peak_value,99,9,4.193170174991302,2.665889645329536e-4,4.63925947318825e-4,0.27152262958169876,0.2051088945649379,1.8432559246408877,0.0013995920637980064,1,5
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,99,9,4.179993201212285,2.7528716752745126e-4,1.9974098099033566e-4,0.27090052125777186,0.2044355249839936,1.666934624986442,0.0014745561350554962,1,2
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,99,9,4.1777319802648645,2.768083379933601e-4,2.1414547717353555e-4,0.2707936581740605,0.2043198573920739,1.6667189927468369,0.0014745561350554962,1,3
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,99,9,4.174021546174962,2.793228165691621e-4,2.0685713536309802e-4,0.2706182388088071,0.20412998571963303,1.6661625158197169,0.0014745561350554962,1,4
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,99,9,4.171758346367714,2.8086783524866593e-4,2.217456372919269e-4,0.2705111993503833,0.20401412794254645,1.6659468329995195,0.0014745561350554962,1,5
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,99,9,3.9503779254641116,4.8233172452800553e-4,5.855469322081467e-4,0.2598868228694712,0.19251583483379336,1.8575351118773384,0.0018751994131037523,5,7
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,delta_auc_late_minus_early,99,9,3.7929121516130153,7.094603584052487e-4,6.087554047426709e-4,0.25213948691485977,0.1841329329769362,1.7570658578131348,0.0018751994131037523,5,8
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,auc_late,99,9,3.7915116187959743,7.119022118759617e-4,6.291499260255127e-4,0.25206985274392735,0.18405759273849315,1.7576240083177264,0.0018751994131037523,5,9
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,auc_total,99,9,3.7901058557714986,7.143616811823818e-4,6.585983391557126e-4,0.2519999454868917,0.18398195715262003,1.7581732749866614,0.0018751994131037523,5,10
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,stability_cv,99,9,3.9503779254641085,4.8233172452800775e-4,5.855469322081467e-4,0.25988682286947107,0.19251583483379323,1.857535111877335,0.0020257932430176326,5,7
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,99,9,3.7493080968103527,7.895850295737411e-4,2.8800970962543327e-4,0.24996540324467728,0.1817807518342058,1.5669807151621484,0.002099434973613497,6,9
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,auc_late,99,9,3.746699628678982,7.946569038558795e-4,2.881125009145294e-4,0.24983494511778911,0.18163961036957396,1.5675334985655964,0.002099434973613497,6,10
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,auc_total,99,9,3.7440793258279803,7.997847518527608e-4,2.893746208717105e-4,0.2497038493973174,0.18149777950700074,1.5680755348608764,0.002099434973613497,6,11
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,vmax,99,9,3.229222120453206,0.002836935534102693,0.001854183928359548,0.22302455847345823,0.15264230453816377,1.7891079787540378,0.006619516246239618,9,12
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,min_slope,99,9,2.9760445023978535,0.0052850169162937406,0.008263472958733177,0.20919690655376694,0.13769342726710135,1.7502507498289994,0.012331706138018728,9,13
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,vmax,99,9,2.8848681706658614,0.006608634914212825,0.0017661454552546536,0.20409586674836044,0.13217991555793238,1.5202693541044128,0.013878133319846933,10,15
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,auc_early,99,9,2.7634873844367513,0.008892360594444471,0.005254470428216402,0.19720197468517756,0.12472956522760338,1.5040120661062342,0.01867395724833339,10,14
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,time_to_min_slope,99,9,2.5431547298848107,0.015195081383574631,0.025455286885342602,0.18437803241449238,0.11087351447324958,1.3365998912861718,0.0289594495549374,11,16
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,time_to_vmax,99,9,2.4763800536529477,0.01785595537198583,0.020036639430165187,0.18041027889169647,0.10658721715339767,1.160327327836276,0.0289594495549374,11,17
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,min_slope,99,9,2.4747275059974583,0.01792727829591363,0.022941269448070633,0.180311594887115,0.10648061525823126,1.6166549738087006,0.0289594495549374,11,18
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,time_to_min_slope,99,9,2.5431547298848107,0.015195081383574631,0.025455286885342602,0.18437803241449238,0.11087351447324958,1.3365998912861718,0.029008791732278844,11,17
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,time_to_vmax,99,9,2.4763800536529477,0.01785595537198583,0.020036639430165187,0.18041027889169647,0.10658721715339767,1.160327327836276,0.031247921900975202,12,19
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,auc_early,99,9,2.086647391404824,0.04515270666488855,0.005292040122312439,0.1564596656240325,0.08072172445243525,1.2830125811450757,0.0689743138375987,13,21
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,late_early_auc_ratio,99,9,2.0788616509589506,0.045982875891732465,8.830039565041738e-4,0.15596693141528603,0.08018973874924994,1.3875199488595296,0.0689743138375987,13,22
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,late_early_auc_ratio,99,9,2.0788616509589506,0.045982875891732465,8.830039565041738e-4,0.155966931415286,0.08018973874924992,1.3875199488595291,0.0689743138375987,14,20
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,initial_slope,99,9,2.0114437995645473,0.05380580120748114,0.08549488082802738,0.15167607916346146,0.07555731863584628,1.0919528594146326,0.07532812169047359,15,22
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,initial_slope,99,9,1.897319932166539,0.06999541906267219,0.07498382279723681,0.1443122964950835,0.06760837116289005,1.0418537007893323,0.09799358668774107,15,24
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,inflection_time,99,9,1.7374453468487785,0.10044943997876427,0.006954368766078351,0.13377883798143148,0.056240108335399365,1.013743773025258,0.1318398899721281,16,24
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,inflection_time,99,9,1.7374453468487785,0.10044943997876427,0.006954368766078351,0.13377883798143148,0.056240108335399365,1.013743773025258,0.1318398899721281,16,26
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_depression_index,99,9,0.9082881029955271,0.5133901688866432,0.6331448563734473,0.07470526239395046,0,0.8442417551561452,0.5834067519047381,17,28
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,resilience_ratio,99,9,0.9072185720591907,0.5142577408067273,0.6331448563734473,0.07462385961738335,0,0.8440733124330498,0.5834067519047381,17,29
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,depression_abs,99,9,0.8905739141693398,0.5278442041042868,0.6331448563734473,0.07335517418414178,0,0.7811434048873604,0.5834067519047381,17,30
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,metabolic_depression_index,99,9,0.9082881029955269,0.5133901688866427,0.6331448563734473,0.07470526239395045,0,0.8442417551561451,0.5903269649189203,17,26
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,resilience_ratio,99,9,0.9072185720591907,0.5142577408067273,0.6331448563734473,0.07462385961738335,0,0.8440733124330454,0.5903269649189203,17,27
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,depression_abs,99,9,0.8829661809509989,0.5341053492123564,0.6331448563734473,0.07277414012224592,0,0.7446725939658752,0.5903269649189203,17,28
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,time_to_peak,99,9,0.7647058823529969,0.634560775803692,0.6331667082964756,0.06364749082007777,0,0.6581451817144136,0.6662888145938766,20,30
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,time_to_peak,99,9,0.7647058823529969,0.634560775803692,0.6331667082964756,0.06364749082007777,0,0.6581451817144136,0.6662888145938766,20,32
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,trough_value,99,9,0.1523023634881823,0.996120953817667,0.9995360381842952,0.013357158811704241,0,0.3464486579479126,0.996120953817667,21,32
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,trough_value,99,9,0.14373809396981163,0.9968324796367196,0.9999408405316156,0.012615534321074635,0,0.33495083994036867,0.9968324796367196,21,34
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,time_to_trough,99,9,NA,NA,NA,NA,0,-Inf,NA,NA,NA
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,time_to_trough,99,9,NA,NA,NA,NA,0,-Inf,NA,NA,NA
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,time_to_vmax,99,9,2.928270887597674,0.005941928194807065,0.023960944105720583,0.20653229937644618,0.13481328171374227,1.460112454633281,0.06895867172999655,1,2
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,inflection_time,99,9,2.7694867940734404,0.008763060164222564,0.2978366170463973,0.19754551894468816,0.12510081276436683,1.6301196584678506,0.06895867172999655,1,3
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,99,9,2.721512258166449,0.009851238818570935,0.01333368556947984,0.19479009915878687,0.12212327607271334,1.6060194035798843,0.06895867172999655,1,4
01.00-resazurin-20260604-mgig-36C,corrected_fc,time_to_vmax,99,9,2.928270887597674,0.005941928194807065,0.023960944105720583,0.20653229937644618,0.13481328171374227,1.460112454633281,0.09201213172433692,1,2
01.00-resazurin-20260604-mgig-36C,corrected_fc,inflection_time,99,9,2.7694867940734404,0.008763060164222564,0.2978366170463973,0.19754551894468816,0.12510081276436683,1.6301196584678506,0.09201213172433692,1,3
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,auc_late,99,9,2.2409768393358545,0.031376740924114084,0.03654910504087894,0.1661093089124431,0.09114122724935435,1.3800408345403599,0.16472788985159895,4,6
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,metabolic_depression_index,99,9,1.90207698942609,0.06923764131397682,0.632804297289819,0.14462179555026233,0.06794243869674833,1.300147032441499,0.18889185672623768,5,8
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,resilience_ratio,99,9,1.9019576645736036,0.06925655472101891,0.632804297289819,0.14461403488978358,0.06793406195609576,1.3001196462668747,0.18889185672623768,5,9
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,stability_cv,99,9,1.9016642469625262,0.06930308306458748,0.021529216761880823,0.1445949509699299,0.06791346306500232,1.3531172982976856,0.18889185672623768,5,10
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,final_delta,99,9,1.7470492306284662,0.09831995684192026,0.13947610430016852,0.13441891306462248,0.05693083583963105,1.3181597765755404,0.18889185672623768,5,11
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,final_value,99,9,1.7458430448344575,0.0985851092889611,0.1459534072033954,0.13433857571313074,0.0568441404478265,1.3175330822261986,0.18889185672623768,5,12
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,metabolic_scope,99,9,1.745422395309456,0.09867773396872434,0.14046130400119358,0.1343105550720264,0.056813902239606556,1.3171140267528418,0.18889185672623768,5,13
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,peak_value,99,9,1.7442181090689022,0.09894335352326736,0.1473522609758886,0.13423032416637526,0.056727321924349115,1.3164888054071635,0.18889185672623768,5,14
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,auc_total,99,9,1.6711678228130082,0.11633501047372485,0.07113794142118611,0.1293356642162385,0.051445591680905685,1.1166501317017983,0.20196157294826508,12,16
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,depression_abs,99,9,1.6383273888073506,0.12502383087273553,0.6375544051848148,0.12711714556771178,0.04905181970265117,1.1921916685156433,0.20196157294826508,12,17
01.00-resazurin-20260604-mgig-36C,corrected_fc,delta_auc_late_minus_early,99,9,2.119049478003122,0.04184912956333378,0.042206948426427436,0.1585041241331119,0.0829291073689409,1.413053136271225,0.20790924919376302,3,5
01.00-resazurin-20260604-mgig-36C,corrected_fc,depression_abs,99,9,1.9992881221544836,0.05534466110690076,0.6268421255139194,0.15089777682556554,0.07471710740993867,1.3212804683453663,0.20790924919376302,3,6
01.00-resazurin-20260604-mgig-36C,corrected_fc,metabolic_depression_index,99,9,1.9020769894260454,0.06923764131398394,0.632804297289819,0.14462179555025945,0.0679424386967452,1.3001470324414903,0.20790924919376302,3,7
01.00-resazurin-20260604-mgig-36C,corrected_fc,resilience_ratio,99,9,1.9019576645735923,0.06925655472102059,0.632804297289819,0.14461403488978283,0.06793406195609496,1.3001196462668119,0.20790924919376302,3,8
01.00-resazurin-20260604-mgig-36C,corrected_fc,stability_cv,99,9,1.9016642469625251,0.06930308306458767,0.021529216761880823,0.1445949509699298,0.06791346306500223,1.353117298297685,0.20790924919376302,3,9
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,late_early_auc_ratio,99,9,1.4401162893162556,0.19086721015669267,0.04511778777996945,0.11348330121518918,0.034343526767928984,1.2482018634435224,0.28630081523503903,14,19
01.00-resazurin-20260604-mgig-36C,corrected_fc,final_delta,99,9,1.5057489483889288,0.16631511596005158,0.18184782787368975,0.11804473061372905,0.03926393957489451,1.223520807003011,0.3083239548685044,8,11
01.00-resazurin-20260604-mgig-36C,corrected_fc,final_value,99,9,1.5053662067149058,0.16644993357511703,0.1814466055833131,0.11801826637657993,0.03923539118409878,1.2232422918885275,0.3083239548685044,8,12
01.00-resazurin-20260604-mgig-36C,corrected_fc,metabolic_scope,99,9,1.497082348420189,0.16939131743085242,0.18606402658010596,0.11744509900383047,0.03861708890335033,1.2212654295361707,0.3083239548685044,8,13
01.00-resazurin-20260604-mgig-36C,corrected_fc,peak_value,99,9,1.4967009125478161,0.1695278398371571,0.18567850623461446,0.11741868918211361,0.038588599589321836,1.220987460752721,0.3083239548685044,8,14
01.00-resazurin-20260604-mgig-36C,corrected_fc,auc_late,99,9,1.4586088942991868,0.18365199091504122,0.14714074813760258,0.11477329316141659,0.03573499068550433,1.1441085117635106,0.3083239548685044,8,15
01.00-resazurin-20260604-mgig-36C,corrected_fc,late_early_auc_ratio,99,9,1.4401162893162542,0.1908672101566932,0.04511778777996945,0.1134833012151891,0.03434352676792888,1.248201863443522,0.3083239548685044,8,16
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,initial_slope,99,9,1.1525804987900574,0.33676835575652964,0.27813210006627426,0.09293070090554931,0.0121795664218477,1.1290057894121026,0.47147569805914147,15,21
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,time_to_peak,99,9,1.0991379310344767,0.37137419604222893,0.6279839908237116,0.08900523560209378,0.007947477539736897,0.91999727408619,0.4874286323054255,16,23
01.00-resazurin-20260604-mgig-36C,corrected_fc,time_to_peak,99,9,1.0991379310344767,0.37137419604222893,0.6279839908237116,0.08900523560209378,0.007947477539736897,0.91999727408619,0.5570612940633434,14,18
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,time_to_min_slope,99,9,0.9748083242059159,0.4608574695621185,0.4256456509170065,0.07974017247172147,0,0.7620386979662183,0.5692945212237934,17,25
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,vmax,99,9,0.9086088625445742,0.5131301095726094,0.5270694118824081,0.07472967284469573,0,0.7633564066198953,0.5986517945013777,18,27
01.00-resazurin-20260604-mgig-36C,corrected_fc,auc_total,99,9,0.9958908217263728,0.44484356507643485,0.37619379381841744,0.0813244896777527,0,1.030535603135726,0.6048754288002806,15,20
01.00-resazurin-20260604-mgig-36C,corrected_fc,time_to_min_slope,99,9,0.9748083242059159,0.4608574695621185,0.4256456509170065,0.07974017247172147,0,0.7620386979662183,0.6048754288002806,15,21
01.00-resazurin-20260604-mgig-36C,corrected_fc,initial_slope,99,9,0.7309148928989958,0.6638761652449854,0.38167833805899937,0.06100660086753507,0,0.8475921579668833,0.7757990897496331,17,23
01.00-resazurin-20260604-mgig-36C,corrected_fc,vmax,99,9,0.72965422495151,0.6649706483568283,0.5646308109741889,0.060907786756630146,0,0.7115987813256598,0.7757990897496331,17,24
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,auc_early,99,9,0.6547164613796895,0.729638288733364,0.5725007345584993,0.054996392690549775,0,0.720573196608988,0.8064423191263498,19,29
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,min_slope,99,9,0.5717237813798575,0.7985202321065251,0.5128770108764147,0.04836213330245182,0,0.5384594955684913,0.8384462437118514,20,31
01.00-resazurin-20260604-mgig-36C,corrected_fc,min_slope,99,9,0.5123934688674562,0.8442331255411188,0.5231301966691109,0.043562007190428735,0,0.6310980378526807,0.9330997703349209,19,26
01.00-resazurin-20260604-mgig-36C,corrected_fc,auc_early,99,9,0.4134515504000443,0.910127932936247,0.7827207378778952,0.03544847325968987,0,0.6656640897732984,0.9556343295830595,20,28
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,trough_value,99,9,0.2630709416536207,0.9761023576393613,0.9584950407025744,0.022849762933523265,0,0.49189577573309184,0.9761023576393613,21,33
01.00-resazurin-20260604-mgig-36C,corrected_fc,trough_value,99,9,0.1837377508166115,0.9926056098448308,0.9939192183012009,0.016069788797061463,0,0.43691688509920473,0.9926056098448308,21,30
01.00-resazurin-20260604-mgig-36C,corrected_fc,time_to_trough,99,9,NA,NA,NA,NA,0,-Inf,NA,NA,NA
01.00-resazurin-20260604-mgig-36C,metabolism_per_area_mm2_measurement,time_to_trough,99,9,NA,NA,NA,NA,0,-Inf,NA,NA,NA
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,min_slope,162,9,1.91814617176592,0.06099050523859469,0.05920488691862471,0.09115301277237439,0.04337395274559015,0.9134397762871453,0.684349641666133,1,2
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,time_to_vmax,162,9,1.604337631887453,0.12777891325923305,0.21752928262876345,0.07739454392500887,0.028978989529899368,0.9982399517011592,0.684349641666133,1,3
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,delta_auc_late_minus_early,162,9,1.5969963484246545,0.12992823553622415,0.051155739678515735,0.07706768795691167,0.02863704384299793,0.9323423835849252,0.684349641666133,1,4
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,depression_abs,162,9,1.3058859092923756,0.24447471660086073,0.28402335382578825,0.06391724348567931,0.014880696976144364,0.8180693454095889,0.684349641666133,1,5
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,initial_slope,162,9,1.293381199865498,0.2508379745645532,0.40404670477634275,0.06334396381403722,0.01428105709625925,0.8453114187021786,0.684349641666133,1,6
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,time_to_peak,162,9,1.2234848484848626,0.2888345900825949,0.2881794073103947,0.060126582278481666,0.010915818686402163,0.7177405625652742,0.684349641666133,1,7
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,vmax,162,9,1.1933704129045797,0.30649692822948993,0.2939129413926768,0.05873356911273986,0.009458832325540484,0.7331261753766265,0.684349641666133,1,8
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,auc_early,162,9,1.1825670026398951,0.3130248753319528,0.41894055080170717,0.058232825354517674,0.008935098689083331,0.8606492041358066,0.684349641666133,1,9
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,resilience_ratio,162,9,1.144613168324733,0.336762492593376,0.2883076138265519,0.056469413541320894,0.007090753187186433,0.7701534627300319,0.684349641666133,1,10
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,stability_cv,162,9,1.1386291558771018,0.34061921891924696,0.4523786829140736,0.05619078138068189,0.006799336768413452,0.8804776907479168,0.684349641666133,1,11
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,metabolic_depression_index,162,9,1.1313821560015724,0.3453314474963989,0.2883076138265519,0.05585312062580562,0.00644618480709294,0.7658589675731347,0.684349641666133,1,12
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,inflection_time,162,9,1.0897435897435908,0.3732816227269816,0.3700726052129163,0.0539083557951483,0.004412228175228542,0.7002746713858887,0.684349641666133,1,13
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,auc_total,162,9,1.0252124636770792,0.4194780767660121,0.378775317620892,0.05087849398735297,0.0012435116880894373,0.8352992067463348,0.688974623468441,13,15
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,time_to_trough,162,9,1.0000000000000013,0.43843839675264423,0.4334701203667703,0.04968944099378888,6.245004513516503e-17,0.7071067811865472,0.688974623468441,13,16
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,auc_late,162,9,0.8780029817347115,0.5365250103318502,0.31177581707749186,0.04389355850901187,0,0.7648767004486334,0.7108710399717187,15,18
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,metabolic_scope,162,9,0.8039138717338533,0.6000433142024773,0.24406962091788298,0.04033907100547428,0,0.6707375892886406,0.7108710399717187,15,19
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,final_delta,162,9,0.796770692307344,0.6062678614960113,0.24289715861045724,0.03999497357004574,0,0.6711104961285443,0.7108710399717187,15,20
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,peak_value,162,9,0.7951351104799451,0.6076948798128878,0.2689316432150978,0.03991615047137035,0,0.6664852451135804,0.7108710399717187,15,21
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,final_value,162,9,0.7879921815504387,0.6139340799755753,0.26753332757461107,0.039571761710453554,0,0.6668521802917313,0.7108710399717187,15,22
01.00-resazurin-20260624-mgig-33C,metabolism_per_area_mm2_measurement,time_to_min_slope,162,9,0.7476851851851823,0.6492944842062356,0.7490546009533505,0.03762376237623749,0,0.7097208632298357,0.7142239326268592,20,24
01.00-resazurin-20260624-mgig-33C,corrected_fc,time_to_vmax,162,9,1.604337631887453,0.12777891325923305,0.21752928262876345,0.07739454392500887,0.028978989529899368,0.9982399517011592,0.8068693267210515,1,2
01.00-resazurin-20260624-mgig-33C,corrected_fc,delta_auc_late_minus_early,162,9,1.4992805166626866,0.1617126275257092,0.13058637507143656,0.07269492457937594,0.02406254598860621,0.7891072807558283,0.8068693267210515,1,3
01.00-resazurin-20260624-mgig-33C,corrected_fc,min_slope,162,9,1.4499188689164046,0.1801815499321159,0.26390946147021455,0.07047021075290226,0.021735296247562385,0.9296319745194581,0.8068693267210515,1,4
01.00-resazurin-20260624-mgig-33C,corrected_fc,depression_abs,162,9,1.2487338768008098,0.27462880267500084,0.28402335382578825,0.06129136094305814,0.012134109272100521,0.7812878723238035,0.8068693267210515,1,5
01.00-resazurin-20260624-mgig-33C,corrected_fc,time_to_peak,162,9,1.2234848484848626,0.2888345900825949,0.2881794073103947,0.060126582278481666,0.010915818686402163,0.7177405625652742,0.8068693267210515,1,6
01.00-resazurin-20260624-mgig-33C,corrected_fc,resilience_ratio,162,9,1.1446131683247325,0.33676249259337593,0.2883076138265519,0.05646941354132087,0.007090753187186412,0.7701534627300318,0.8068693267210515,1,7
01.00-resazurin-20260624-mgig-33C,corrected_fc,stability_cv,162,9,1.1386291558771016,0.34061921891924696,0.4523786829140736,0.056190781380681884,0.006799336768413449,0.8804776907479167,0.8068693267210515,1,8
01.00-resazurin-20260624-mgig-33C,corrected_fc,metabolic_depression_index,162,9,1.131382156001572,0.34533144749639877,0.2883076138265519,0.0558531206258056,0.00644618480709292,0.7658589675731345,0.8068693267210515,1,9
