experiment,value_metric,feature,contrast,estimate,SE,df,t.ratio,p.value
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,7-1,-0.020225225170098504,NA,NA,NA,0.9998659555833482
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,8-1,-0.0033619210637856334,NA,NA,NA,0.9999999999022315
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9-1,-0.14577393140029216,NA,NA,NA,0.010689461429155944
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-1,-0.07976716023745634,NA,NA,NA,0.5310153692381018
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,3-10,0.015543106595462985,NA,NA,NA,0.9999820864121802
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,5-10,-0.06915680850863182,NA,NA,NA,0.7109426784835625
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,6-10,0.03915018559569572,NA,NA,NA,0.9856016164580483
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,7-10,-0.006969419169790436,NA,NA,NA,0.9999999673454134
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,8-10,0.009893884936522435,NA,NA,NA,0.9999994762530411
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9-10,-0.1325181253999841,NA,NA,NA,0.0297885175046001
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-10,-0.06651135423714827,NA,NA,NA,0.7522661707480112
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,5-3,-0.0846999151040948,NA,NA,NA,0.4473207048443042
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,6-3,0.023607079000232734,NA,NA,NA,0.9995747210229635
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,7-3,-0.02251252576525342,NA,NA,NA,0.9997008595412381
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,8-3,-0.005649221658940551,NA,NA,NA,0.9999999938566695
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9-3,-0.14806123199544707,NA,NA,NA,0.008871566999324454
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-3,-0.08205446083261125,NA,NA,NA,0.4918007957370143
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,6-5,0.10830699410432754,NA,NA,NA,0.1460979833929048
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,7-5,0.06218738933884138,NA,NA,NA,0.8140279002750234
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,8-5,0.07905069344515425,NA,NA,NA,0.5433835789239967
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9-5,-0.06336131689135227,NA,NA,NA,0.7980620690839018
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-5,0.0026454542714835494,NA,NA,NA,0.9999999999856205
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,7-6,-0.046119604765486155,NA,NA,NA,0.9606633853736545
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,8-6,-0.029256300659173284,NA,NA,NA,0.9979910981765392
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9-6,-0.1716683109956798,NA,NA,NA,0.0011224789954031866
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-6,-0.10566153983284399,NA,NA,NA,0.1694714622321425
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,8-7,0.01686330410631287,NA,NA,NA,0.9999664288379708
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9-7,-0.12554870623019365,NA,NA,NA,0.0490022395011096
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-7,-0.05954193506735783,NA,NA,NA,0.8475682992590875
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9-8,-0.14241201033650652,NA,NA,NA,0.013989568188186308
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-8,-0.0764052391736707,NA,NA,NA,0.5891371736548088
01.00-resazurin-20260602-mgig-freshwater-RT,corrected_fc,stability_cv,9b-9,0.06600677116283582,NA,NA,NA,0.759870591138919
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,10-1,-0.024055230580864215,NA,NA,NA,0.9481584503103624
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,3-1,-0.01598328710253745,NA,NA,NA,0.9961201351944087
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,5-1,-0.06137615400988068,NA,NA,NA,0.056573594870641286
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,6-1,-0.022986575673762596,NA,NA,NA,0.9600816264754628
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,7-1,-0.043068626681908834,NA,NA,NA,0.415748587400795
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,8-1,-0.012180771419402298,NA,NA,NA,0.9994409666992339
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9-1,-0.07476759367209504,NA,NA,NA,0.007318806386508725
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-1,-0.07657962640380042,NA,NA,NA,0.005386147647044037
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,3-10,0.008071943478326765,NA,NA,NA,0.9999749193831167
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,5-10,-0.03732092342901647,NA,NA,NA,0.6121793307839765
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,6-10,0.0010686549071016183,NA,NA,NA,0.9999999999973262
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,7-10,-0.01901339610104462,NA,NA,NA,0.9876147717611684
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,8-10,0.011874459161461917,NA,NA,NA,0.9995364458327358
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9-10,-0.05071236309123082,NA,NA,NA,0.2061889063408181
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-10,-0.05252439582293621,NA,NA,NA,0.16959324767993011
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,5-3,-0.04539286690734323,NA,NA,NA,0.34332722095801027
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,6-3,-0.007003288571225147,NA,NA,NA,0.9999916461445606
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,7-3,-0.027085339579371384,NA,NA,NA,0.9015387842745722
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,8-3,0.003802515683135152,NA,NA,NA,0.9999999316871624
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9-3,-0.05878430656955758,NA,NA,NA,0.0798645462786799
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-3,-0.06059633930126297,NA,NA,NA,0.06287821760252688
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,6-5,0.038389578336118085,NA,NA,NA,0.5750957535852383
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,7-5,0.018307527327971848,NA,NA,NA,0.9903206503194804
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,8-5,0.049195382590478384,NA,NA,NA,0.24082591435011802
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9-5,-0.01339143966221435,NA,NA,NA,0.9988863522739676
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-5,-0.01520347239391974,NA,NA,NA,0.9972578292393772
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,7-6,-0.020082051008146237,NA,NA,NA,0.9824399513087035
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,8-6,0.010805804254360299,NA,NA,NA,0.9997698271938935
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9-6,-0.051781017998332436,NA,NA,NA,0.18398322531699207
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-6,-0.053593050730037825,NA,NA,NA,0.15039303617758248
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,8-7,0.030887855262506536,NA,NA,NA,0.8148135323671668
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9-7,-0.0316989669901862,NA,NA,NA,0.7924990920822067
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-7,-0.03351099972189159,NA,NA,NA,0.7385754742993487
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9-8,-0.06258682225269274,NA,NA,NA,0.04786196267015286
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-8,-0.06439885498439812,NA,NA,NA,0.03700250826975693
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_delta,9b-9,-0.0018120327317053889,NA,NA,NA,0.999999999813605
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,10-1,-0.024082894234382007,NA,NA,NA,0.9480086564620966
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,3-1,-0.01598610450948497,NA,NA,NA,0.9961324977828476
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,5-1,-0.06140583721966392,NA,NA,NA,0.05664762561648251
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,6-1,-0.02305218861739372,NA,NA,NA,0.959563322913061
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,7-1,-0.04311036845181758,NA,NA,NA,0.41528837469313085
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,8-1,-0.012233861515517502,NA,NA,NA,0.9994255469640743
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9-1,-0.07478346195920033,NA,NA,NA,0.007358051679387634
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-1,-0.0765931214031291,NA,NA,NA,0.005418911177933805
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,3-10,0.008096789724897038,NA,NA,NA,0.9999744447744776
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,5-10,-0.03732294298528191,NA,NA,NA,0.6129340597409483
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,6-10,0.0010307056169882867,NA,NA,NA,0.9999999999980287
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,7-10,-0.019027474217435572,NA,NA,NA,0.9876067186728905
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,8-10,0.011849032718864505,NA,NA,NA,0.9995458586451403
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9-10,-0.050700567724818325,NA,NA,NA,0.20714657546942072
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-10,-0.052510227168747085,NA,NA,NA,0.1704916898814075
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,5-3,-0.04541973271017895,NA,NA,NA,0.34339186615584927
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,6-3,-0.007066084107908752,NA,NA,NA,0.9999910902468746
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,7-3,-0.02712426394233261,NA,NA,NA,0.9011351365251501
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,8-3,0.0037522429939674667,NA,NA,NA,0.9999999388441982
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9-3,-0.058797357449715364,NA,NA,NA,0.08011864868242113
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-3,-0.060607016893644124,NA,NA,NA,0.06311592569880342
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,6-5,0.038353648602270196,NA,NA,NA,0.5771990883546566
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,7-5,0.018295468767846337,NA,NA,NA,0.9904028585021982
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,8-5,0.049171975704146414,NA,NA,NA,0.24214678854067262
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9-5,-0.013377624739536416,NA,NA,NA,0.99889968806163
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-5,-0.015187284183465176,NA,NA,NA,0.9972903116367957
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,7-6,-0.02005817983442386,NA,NA,NA,0.9826413051536491
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,8-6,0.010818327101876218,NA,NA,NA,0.9997689331901225
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9-6,-0.05173127334180661,NA,NA,NA,0.18563980278486258
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-6,-0.05354093278573537,NA,NA,NA,0.15188047789919712
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,8-7,0.030876506936300077,NA,NA,NA,0.8156442441540502
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9-7,-0.03167309350738275,NA,NA,NA,0.7938003980037643
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-7,-0.03348275295131151,NA,NA,NA,0.7401202839634993
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9-8,-0.06254960044368282,NA,NA,NA,0.04838067802726376
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-8,-0.0643592598876116,NA,NA,NA,0.037435858936652355
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,final_value,9b-9,-0.00180965944392876,NA,NA,NA,0.999999999816485
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,10-1,-0.024055230580864215,NA,NA,NA,0.9481204706183479
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,3-1,-0.015845081979654993,NA,NA,NA,0.9963424204831921
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,5-1,-0.06129546408498008,NA,NA,NA,0.05713799318955326
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,6-1,-0.022986575673762596,NA,NA,NA,0.9600514600867456
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,7-1,-0.04306862668190885,NA,NA,NA,0.415567690296305
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,8-1,-0.012180503967698458,NA,NA,NA,0.9994405259442956
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9-1,-0.07476759367209504,NA,NA,NA,0.007306962098242331
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-1,-0.07657962640380038,NA,NA,NA,0.005377031266541876
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,3-10,0.008210148601209222,NA,NA,NA,0.9999713892295159
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,5-10,-0.037240233504115865,NA,NA,NA,0.6147999433831142
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,6-10,0.0010686549071016183,NA,NA,NA,0.9999999999973235
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,7-10,-0.019013396101044633,NA,NA,NA,0.9876044111076906
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,8-10,0.011874726613165756,NA,NA,NA,0.9995359266805028
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9-10,-0.05071236309123083,NA,NA,NA,0.20604705859970518
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-10,-0.052524395822936165,NA,NA,NA,0.16946565665244562
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,5-3,-0.045450382105325086,NA,NA,NA,0.34144590041799605
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,6-3,-0.0071414936941076035,NA,NA,NA,0.9999902662530606
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,7-3,-0.027223544702253855,NA,NA,NA,0.8988691233255566
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,8-3,0.0036645780119565347,NA,NA,NA,0.9999999489961979
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9-3,-0.058922511692440054,NA,NA,NA,0.0783685777717007
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-3,-0.06073454442414539,NA,NA,NA,0.06165373061561519
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,6-5,0.03830888841121748,NA,NA,NA,0.5777307085641912
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,7-5,0.018226837403071232,NA,NA,NA,0.9905896335541549
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,8-5,0.04911496011728162,NA,NA,NA,0.24261081964313458
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9-5,-0.013472129587114967,NA,NA,NA,0.9988360403101013
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-5,-0.0152841623188203,NA,NA,NA,0.9971520108176701
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,7-6,-0.02008205100814625,NA,NA,NA,0.9824256279533412
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,8-6,0.010806071706064138,NA,NA,NA,0.9997695618868871
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9-6,-0.05178101799833245,NA,NA,NA,0.18384969920633132
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-6,-0.05359305073003778,NA,NA,NA,0.15027408389981334
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,8-7,0.03088812271421039,NA,NA,NA,0.8146994671231681
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9-7,-0.0316989669901862,NA,NA,NA,0.7923832064463061
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-7,-0.03351099972189153,NA,NA,NA,0.7384404308051612
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9-8,-0.06258708970439658,NA,NA,NA,0.04780606139185639
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-8,-0.06439912243610192,NA,NA,NA,0.03695661939344641
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,metabolic_scope,9b-9,-0.0018120327317053334,NA,NA,NA,0.9999999998134124
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,10-1,-0.024082894234382007,NA,NA,NA,0.9479705543595595
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,3-1,-0.015847899386602513,NA,NA,NA,0.9963540638241127
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,5-1,-0.061325147294763294,NA,NA,NA,0.057212220685112336
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,6-1,-0.023052188617393735,NA,NA,NA,0.9595327875319966
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,7-1,-0.04311036845181758,NA,NA,NA,0.41510737098983685
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,8-1,-0.012233594063813719,NA,NA,NA,0.9994250935634732
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9-1,-0.07478346195920031,NA,NA,NA,0.007346145185800568
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-1,-0.07659312140312907,NA,NA,NA,0.0054097408414250925
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,3-10,0.008234994847779495,NA,NA,NA,0.9999708601016255
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,5-10,-0.037242253060381286,NA,NA,NA,0.6155522316735191
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,6-10,0.0010307056169882728,NA,NA,NA,0.9999999999980266
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,7-10,-0.019027474217435572,NA,NA,NA,0.9875963444968319
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,8-10,0.011849300170568289,NA,NA,NA,0.9995453493360827
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9-10,-0.050700567724818305,NA,NA,NA,0.2070042913442064
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-10,-0.05251022716874706,NA,NA,NA,0.17036362585854048
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,5-3,-0.04547724790816078,NA,NA,NA,0.3415113369714231
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,6-3,-0.007204289230791222,NA,NA,NA,0.9999896331470681
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,7-3,-0.027262469065215067,NA,NA,NA,0.8984602816008974
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,8-3,0.003614305322788794,NA,NA,NA,0.9999999545252172
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9-3,-0.0589355625725978,NA,NA,NA,0.07861958805569114
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-3,-0.06074522201652655,NA,NA,NA,0.06188821493324104
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,6-5,0.03827295867736956,NA,NA,NA,0.579831951788438
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,7-5,0.018214778842945714,NA,NA,NA,0.9906698675326591
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,8-5,0.049091553230949575,NA,NA,NA,0.2439369476172869
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9-5,-0.013458314664437018,NA,NA,NA,0.9988499085782607
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-5,-0.015267974108365771,NA,NA,NA,0.9971855843492972
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,7-6,-0.020058179834423845,NA,NA,NA,0.9826271235055608
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,8-6,0.010818594553580016,NA,NA,NA,0.9997686667649359
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9-6,-0.05173127334180658,NA,NA,NA,0.1855055279092357
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-6,-0.05354093278573533,NA,NA,NA,0.15176074194423406
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,8-7,0.03087677438800386,NA,NA,NA,0.8155304716655993
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9-7,-0.03167309350738273,NA,NA,NA,0.7936849379776952
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-7,-0.033482752951311485,NA,NA,NA,0.739985647145778
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9-8,-0.0625498678953866,NA,NA,NA,0.04832428210990247
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-8,-0.06435952733931535,NA,NA,NA,0.03738952317623212
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,peak_value,9b-9,-0.001809659443928753,NA,NA,NA,0.9999999998162953
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,stability_cv,10-1,-0.013255806000308068,NA,NA,NA,0.9999947967204924
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,stability_cv,3-1,0.0022873005951549175,NA,NA,NA,0.9999999999955593
01.00-resazurin-20260602-mgig-freshwater-RT,metabolism_per_area_mm2_measurement,stability_cv,5-1,-0.08241261450893966,NA,NA,NA,0.48571372040077065
