trace_id,family_id_group,treatment_group,AUC,n_timepoints,metric
3_02,2,NA,0.004158702918373938,4,metabolism_per_area_mm2_measurement
3_03,3,NA,0.002632257488650002,4,metabolism_per_area_mm2_measurement
3_04,5,NA,0.0024454771840306663,4,metabolism_per_area_mm2_measurement
3_05,7,NA,0.003784247945548585,4,metabolism_per_area_mm2_measurement
3_06,6,NA,0.002918098289342996,4,metabolism_per_area_mm2_measurement
3_07,8,NA,0.0024627231423189557,4,metabolism_per_area_mm2_measurement
3_08,9,NA,0.0026024049695811675,4,metabolism_per_area_mm2_measurement
3_09,10,NA,0.002737389016653137,4,metabolism_per_area_mm2_measurement
3_11,1,NA,0.0024828916650450426,4,metabolism_per_area_mm2_measurement
3_12,2,NA,0.0024433852377845604,4,metabolism_per_area_mm2_measurement
3_13,3,NA,0.002355992173910598,4,metabolism_per_area_mm2_measurement
3_14,5,NA,0.001960164999503878,4,metabolism_per_area_mm2_measurement
3_15,7,NA,0.0019272580263356121,4,metabolism_per_area_mm2_measurement
3_16,6,NA,0.0021850974526421174,4,metabolism_per_area_mm2_measurement
3_17,8,NA,0.0018921458402165689,4,metabolism_per_area_mm2_measurement
3_18,9,NA,0.0017980205346702193,4,metabolism_per_area_mm2_measurement
3_19,10,NA,0.0026370195547972433,4,metabolism_per_area_mm2_measurement
3_21,1,NA,0.0030097461965786095,4,metabolism_per_area_mm2_measurement
3_22,2,NA,0.0021499317376515543,4,metabolism_per_area_mm2_measurement
3_23,3,NA,0.002617418079164773,4,metabolism_per_area_mm2_measurement
3_24,5,NA,0.002688155275391325,4,metabolism_per_area_mm2_measurement
3_25,7,NA,0.002360055670612206,4,metabolism_per_area_mm2_measurement
3_26,6,NA,0.0016645617772631798,4,metabolism_per_area_mm2_measurement
3_27,8,NA,0.0023448997939123336,4,metabolism_per_area_mm2_measurement
3_28,9,NA,0.005767534501750323,4,metabolism_per_area_mm2_measurement
3_29,10,NA,0.0021222214875369545,4,metabolism_per_area_mm2_measurement
3_31,1,NA,0.0018483221553288068,4,metabolism_per_area_mm2_measurement
3_32,2,NA,0.004774366985493276,4,metabolism_per_area_mm2_measurement
3_33,3,NA,0.0031484462465050872,4,metabolism_per_area_mm2_measurement
3_34,5,NA,0.0022440652048483015,4,metabolism_per_area_mm2_measurement
3_35,7,NA,0.004912880710327227,4,metabolism_per_area_mm2_measurement
3_36,6,NA,0.003559380860017258,4,metabolism_per_area_mm2_measurement
3_37,8,NA,0.0031477578799072293,4,metabolism_per_area_mm2_measurement
3_38,9,NA,0.0029347933273007228,4,metabolism_per_area_mm2_measurement
3_39,10,NA,0.002782404533037736,4,metabolism_per_area_mm2_measurement
3_41,1,NA,0.0022133519596409163,4,metabolism_per_area_mm2_measurement
3_42,2,NA,0.00219720166664526,4,metabolism_per_area_mm2_measurement
3_43,3,NA,0.004873397896146835,4,metabolism_per_area_mm2_measurement
3_44,5,NA,0.002672926662758478,4,metabolism_per_area_mm2_measurement
3_45,7,NA,0.009101977773184777,4,metabolism_per_area_mm2_measurement
3_46,6,NA,0.008114625942515212,4,metabolism_per_area_mm2_measurement
3_47,8,NA,0.0058208483703327445,4,metabolism_per_area_mm2_measurement
3_48,9,NA,0.0025536257133724595,4,metabolism_per_area_mm2_measurement
3_49,10,NA,0.00203019782848675,4,metabolism_per_area_mm2_measurement
3_51,1,NA,0.0025947760642471476,4,metabolism_per_area_mm2_measurement
3_52,2,NA,0.005812129386745107,4,metabolism_per_area_mm2_measurement
3_53,3,NA,0.005798256361137852,4,metabolism_per_area_mm2_measurement
3_54,5,NA,0.0026756837327179734,4,metabolism_per_area_mm2_measurement
3_55,7,NA,0.004360366519005923,4,metabolism_per_area_mm2_measurement
3_56,6,NA,0.005431991890930359,4,metabolism_per_area_mm2_measurement
3_57,8,NA,0.004971014542242589,4,metabolism_per_area_mm2_measurement
3_58,9,NA,0.0033316150663991,4,metabolism_per_area_mm2_measurement
3_59,10,NA,0.0018823459837167271,4,metabolism_per_area_mm2_measurement
